course_id,university_id,subject_code,title,level,start_year,start_month,duration_years,location,entry_requirements,overview,modules,course_url
C_IRL005_16,IRL005,DESIGN,BA (Honours) in Interior Architecture,UG,2026,September,4,Dublin,Secondary school completion; Portfolio assessment; IELTS 6.0.,Focuses on the creative transformation of existing buildings and the design of interior spaces.,"Architectural Drafting, BIM, Sustainability in Design, Materials, Lighting, Professional Practice",https://www.griffith.ie/faculties/design/courses/ba-hons-interior-architecture
C_IRL005_17,IRL005,DESIGN,BA (Honours) in Graphic Communication Design,UG,2026,September,3,Dublin,Secondary school completion; Portfolio assessment; IELTS 6.0.,Covers the full spectrum of graphic design from traditional print to modern digital interfaces.,"Typography, Web Design, UX/UI, Motion Graphics, Branding, Visual Culture, Illustration",https://www.griffith.ie/faculties/design/courses/ba-graphic-communication-design
C_IRL005_18,IRL005,DESIGN,MSc in Interactive Digital Media,PGT,2026,September,1,Dublin,2.1 Honours degree in any discipline; Portfolio; IELTS 6.5.,A conversion course for graduates looking to enter the digital media and interaction design field.,"Web Authoring, Visual Communication, Digital Media & Society, Game Design, App Development",https://www.griffith.ie/faculties/computing/courses/msc-interactive-digital-media
C_IRL005_19,IRL005,DESIGN,MA in Design (Interior Architecture),PGT,2026,September,1,Dublin,2.1 Honours degree in Design/Architecture; Portfolio; IELTS 6.5.,Advanced research-led design program for specialized careers in interior architecture.,"Design Research, Advanced Materials, Project Management, Environmental Design, Major Project",https://www.griffith.ie/faculties/design/courses/ma-design-interior-architecture
C_IRL005_20,IRL005,ANIMATION,Certificate in Animation,UG,2026,September,1,Dublin,Secondary school completion; IELTS 6.0.,A one-year intensive introduction to 2D and 3D animation techniques.,"Drawing for Animation, Digital Skills, Storyboarding, 3D Modelling, Animation Principles",https://www.griffith.ie/faculties/design/courses/certificate-animation
C_IRL005_21,IRL005,MEDIA_AND_COMMUNICATION,BA (Honours) in Communications and Media Production,UG,2026,September,3,Dublin,Secondary school completion; IELTS 6.0.,"A multi-platform media degree covering video, radio, and digital journalism with professional studio access.","Digital Online Media, Video Storytelling, Radio Production, Media Law & Ethics, Communications History",https://www.griffith.ie/faculties/journalism-media-communications/courses/ba-hons-communications-media-production
C_IRL005_22,IRL005,MEDIA_AND_COMMUNICATION,BA in Communications,UG,2026,September,3,Dublin,Secondary school completion; IELTS 6.0.,A Level 7 program focusing on the foundational skills of professional communication and public relations.,"Media Writing, Photography, Interpersonal Communication, Video Production, Public Relations",https://www.griffith.ie/faculties/journalism-media-communications/courses/ba-communications
C_IRL005_23,IRL005,FILM_PRODUCTION,BA (Honours) in Film,UG,2026,September,3,Dublin,Secondary school completion; IELTS 6.0; Portfolio optional.,"Practical training in cinematography, directing, and post-production for film and television.","Cinematography, Screenwriting, Sound Recording, Film Theory, Editing, Production Management",https://www.griffith.ie/faculties/creative-arts-screen-media/courses/ba-hons-film-tv-screen-media-production
C_IRL005_24,IRL005,PHOTOGRAPHY,BA in Photographic Media,UG,2026,September,3,Dublin,Secondary school completion; IELTS 6.0; Portfolio assessment.,Combines technical camera mastery with creative visual storytelling and commercial photography business skills.,"Digital Imaging, Studio Lighting, Visual Culture, Photojournalism, Commercial Photography, Exhibition",https://www.griffith.ie/faculties/creative-arts-screen-media/courses/ba-photographic-media
C_IRL005_25,IRL005,JOURNALISM,MA in Journalism and Digital Communications,PGT,2026,September,1,Dublin,Level 8 degree (2.2 or higher); IELTS 7.0.,Intensive master's program focused on investigative reporting and digital-first journalism.,"Investigative Journalism, Mobile Journalism, Media Law, Sociology of News, Digital Newsroom, Dissertation",https://www.griffith.ie/faculties/journalism-media-communications/courses/ma-journalism-digital-communications
C_IRL005_26,IRL005,PUBLIC_RELATIONS,MA in Public Relations and Digital Communications,PGT,2026,September,1,Dublin,Level 8 degree (2.2 or higher); IELTS 6.5.,Equips students with the strategic and technical skills for modern PR and corporate communications.,"Strategic PR, Crisis Management, Digital Copywriting, Social Media Strategy, Ethical Practice",https://www.griffith.ie/faculties/journalism-media-communications/courses/ma-public-relations-digital-communications
C_IRL005_27,IRL005,PHARMACEUTICAL_SCIENCE,MSc in Pharmaceutical Business Management,PGT,2026,September,1,Cork/Dublin,Level 8 degree in Science/Business; IELTS 6.5.,Unique blend of pharmaceutical science knowledge and management skills for the biopharma industry.,"International Strategy, Pharmaceutical Technology, Regulatory Affairs, Quality Systems, Clinical Research",https://www.griffith.ie/faculties/graduate-business-school/courses/-msc-pharmaceutical-business-management
C_IRL005_28,IRL005,PHARMACEUTICAL_SCIENCE,Postgraduate Diploma in Pharmaceutical Business Management,PGT,2026,September,1,Cork/Dublin,Level 8 degree in Science/Business; IELTS 6.5.,A one-year program focusing on the commercial and regulatory aspects of the pharmaceutical sector.,"Regulatory Landscape, Supply Chain Management, Pharmaceutical Marketing, Operational Excellence",https://www.griffith.ie/faculties/graduate-business-school/courses/postgraduate-diploma-pharmaceutical-business-management
C_IRL005_29,IRL005,EDUCATION,MA in Education,PGT,2026,September,1,Dublin,Level 8 degree; IELTS 6.5.,Designed for educators and trainers to advance their skills in pedagogical theory and digital learning.,"Pedagogy & Practice, Learning Technologies, Educational Leadership, Curriculum Design, Thesis",https://www.griffith.ie/faculties/professional-academy/courses/ma-education-learning-and-development
C_IRL006_01,IRL006,BUSINESS_MANAGEMENT,BA (Honours) in Business Studies,UG,2026,September,3,Dublin,Grade H5 in two subjects and four O6s in Leaving Cert (including Maths and a language); IELTS 6.0.,"A comprehensive level 8 degree establishing a firm foundation in modern business, management, and strategic decision-making.","Accounting and Finance, Marketing, Global Organisations & HRM, Economics, Business Ethics, Strategic Management",https://independentcollege.ie/courses/ba-hons-in-business-studies/
C_IRL006_02,IRL006,ACCOUNTING,BA (Honours) in Accounting and Finance,UG,2026,September,3,Dublin,Grade H5 in two subjects and four O6s in Leaving Cert (including Maths and a language); IELTS 6.0.,"Prepares students for professional careers in accounting with a focus on quantitative, analytical, and financial reporting skills.","Financial Accounting, Management Accounting, Corporate Finance, Audit & Assurance, Taxation, Financial Risk Management",https://independentcollege.ie/courses/ba-hons-in-accounting-and-finance/
C_IRL006_03,IRL006,MARKETING,BA (Honours) in Marketing,UG,2026,September,3,Dublin,Grade H5 in two subjects and four O6s in Leaving Cert (including Maths and a language); IELTS 6.0.,"Designed to produce industry-ready graduates with skills in digital marketing, consumer behavior, and brand strategy.","Digital Innovation in Business, Consumer Behaviour, Global Marketing, E-Business, Strategic Management, Marketing Tools",https://independentcollege.ie/courses/ba-hons-in-marketing/
C_IRL006_04,IRL006,BUSINESS_MANAGEMENT,BA (Honours) in International Business (Add-on),UG,2026,September,1,Dublin,Level 7 degree in Business or related field (180 ECTS); IELTS 6.0.,A one-year 'top-up' degree for students with an existing Level 7 qualification to achieve a full Level 8 Honours degree.,"Global Marketing, Cross Cultural Management, Strategic Management, International Economics, E-Business, Applied Project",https://independentcollege.ie/courses/baib/
C_IRL006_05,IRL006,LAW,LLB (Honours) in Law,UG,2026,September,3,Dublin,Grade H5 in two subjects and four O6s in Leaving Cert (including Maths and a language); IELTS 6.0.,A rigorous legal education providing a pathway to professional practice as a solicitor or barrister in Ireland.,"Contract Law, Criminal Law, Constitutional Law, Tort, Equity & Trusts, Land Law, EU Law, Jurisprudence",https://independentcollege.ie/courses/llb-hons-law/
C_IRL006_06,IRL006,LAW,MA in Dispute Resolution,PGT,2026,September,1,Dublin,Level 8 Honours degree (2.2 or higher) in Law or related field; IELTS 6.5.,"An interdisciplinary master's focusing on non-adversarial processes like mediation, arbitration, and negotiation.","Mediation Theory, Negotiation Practice, Arbitration, Restorative Practice, Conflict Analysis, Commercial Dispute Resolution",https://independentcollege.ie/courses/ma-in-dispute-resolution/
C_IRL007_01,IRL007,BUSINESS,BA (Honours) in Business Studies,UG,2026,September,3,Dundalk,Leaving Cert 2H5 + 4O6 (incl Maths/English); IELTS 6.0.,"Broad business degree focusing on management, enterprise, and functional areas of commerce.","Management, Marketing, Accounting, Microeconomics, Business Law, Data Analytics",https://www.dkit.ie/courses/school-of-business-and-humanities/business-studies/ba-honours-in-business-studies.html
C_IRL007_02,IRL007,ACCOUNTING,BA (Honours) in Accounting and Finance,UG,2026,September,3,Dundalk,Leaving Cert 2H5 + 4O6 (incl Maths/English); IELTS 6.0.,Specialized program preparing students for professional accounting qualifications with high exemptions.,"Financial Accounting, Taxation, Management Accounting, Corporate Law, Audit, Finance",https://www.dkit.ie/courses/school-of-business-and-humanities/business-studies/ba-honours-in-accounting-and-finance.html
C_IRL007_03,IRL007,MARKETING,BA (Honours) in Marketing,UG,2026,September,3,Dundalk,Leaving Cert 2H5 + 4O6 (incl Maths/English); IELTS 6.0.,"Focuses on digital and traditional marketing strategies, consumer behavior, and brand management.","Consumer Behaviour, Digital Marketing, Market Research, Branding, Global Marketing",https://www.dkit.ie/courses/school-of-business-and-humanities/business-studies/ba-honours-in-marketing.html
C_IRL007_04,IRL007,HOSPITALITY,BA (Honours) in Hospitality Management,UG,2026,September,3,Dundalk,Leaving Cert 2H5 + 4O6 (incl Maths/English); IELTS 6.0.,Professional training for leadership roles in the global hotel and tourism sector.,"Food and Beverage, Front Office Management, Tourism, Hospitality Law, Strategic Management",https://www.dkit.ie/courses/school-of-business-and-humanities/hospitality-management/ba-honours-in-hospitality-management.html
C_IRL007_05,IRL007,COMPUTING,BSc (Honours) in Computing,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6 (incl Maths); IELTS 6.0.,Foundational and advanced computer science degree covering software and hardware.,"Programming, Web Development, Databases, Networking, Algorithms, Software Engineering",https://www.dkit.ie/courses/school-of-informatics-and-creative-arts/computing-and-creative-media/bsc-honours-in-computing.html
C_IRL007_06,IRL007,DATA_ANALYTICS,BSc (Honours) in Data Analytics,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6 (incl Maths); IELTS 6.0.,"Focuses on statistical modeling, big data technologies, and predictive analysis.","Statistics, Machine Learning, Data Viz, Big Data, SQL, Artificial Intelligence",https://www.dkit.ie/courses/school-of-informatics-and-creative-arts/computing-and-creative-media/bsc-honours-in-data-analytics.html
C_IRL007_07,IRL007,ENGINEERING,BEng (Honours) in Civil Engineering,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6 (incl H4 Maths); IELTS 6.0.,"Design and construction of infrastructure, focusing on structural and environmental engineering.","Structural Design, Surveying, Fluid Mechanics, Soil Mechanics, Mathematics, Hydraulics",https://www.dkit.ie/courses/school-of-engineering/civil-engineering/beng-honours-in-civil-engineering.html
C_IRL007_08,IRL007,ENGINEERING,BEng (Honours) in Mechanical Engineering,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6 (incl H4 Maths); IELTS 6.0.,"Practical and theoretical study of machine design, manufacturing, and energy systems.","Thermodynamics, Mechanics, CAD, Materials Science, Control Systems, Manufacturing",https://www.dkit.ie/courses/school-of-engineering/mechanical-engineering/beng-honours-in-mechanical-engineering.html
C_IRL007_09,IRL007,SCIENCE,BSc (Honours) in Pharmaceutical Science,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6 (incl Laboratory Science); IELTS 6.0.,"Covers the development, manufacture, and analysis of pharmaceutical products.","Chemistry, Biology, Pharmacology, Pharmaceutical Technology, Quality Assurance, Maths",https://www.dkit.ie/courses/school-of-health-and-science/science/bsc-honours-in-pharmaceutical-science.html
C_IRL007_10,IRL007,SCIENCE,BSc (Honours) in Biopharmaceutical Science,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6 (incl Laboratory Science); IELTS 6.0.,Focuses on the biological production of drugs and biotechnology applications.,"Microbiology, Biochemistry, Bioprocess Engineering, Genetics, Immunology, Regulation",https://www.dkit.ie/courses/school-of-health-and-science/science/bsc-honours-in-biopharmaceutical-science.html
C_IRL007_11,IRL007,NURSING,BSc (Honours) in General Nursing,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6 (incl Laboratory Science); IELTS 6.5.,Professional clinical training leading to registration as a General Nurse (RGN).,"Anatomy, Nursing Practice, Ethics, Pharmacology, Clinical Placement, Sociology",https://www.dkit.ie/courses/school-of-health-and-science/nursing-and-midwifery/bsc-honours-in-general-nursing.html
C_IRL007_12,IRL007,AGRICULTURE,BSc (Honours) in Sustainable Agriculture,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6; IELTS 6.0.,Combines agricultural science with business management and environmental sustainability.,"Animal Science, Crop Science, Agribusiness, Soil Science, Farm Management, Ecology",https://www.dkit.ie/courses/school-of-health-and-science/agriculture/bsc-honours-in-sustainable-agriculture.html
C_IRL007_13,IRL007,SOCIAL_SCIENCE,BA (Honours) in Social Care,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6; IELTS 6.0.,Prepares students for professional social care work with vulnerable populations.,"Psychology, Sociology, Law in Social Care, Health Promotion, Social Policy, Placement",https://www.dkit.ie/courses/school-of-business-and-humanities/social-sciences/ba-honours-in-social-care.html
C_IRL007_14,IRL007,SPORTS,BA (Honours) in Sport,UG,2026,September,3,Dundalk,Leaving Cert 2H5 + 4O6; IELTS 6.0.,Interdisciplinary study of sports science combined with business and entrepreneurship.,"Sports Psychology, Nutrition, Marketing, Sports Coaching, Finance, Physiology",https://www.dkit.ie/courses/school-of-business-and-humanities/sports-and-exercise/ba-honours-in-sport-exercise-and-enterprise.html
C_IRL007_15,IRL007,CREATIVE_MEDIA,BA (Honours) in Creative Media,UG,2026,September,3,Dundalk,Leaving Cert 2H5 + 4O6; IELTS 6.0.,"Focuses on digital design, media production, and interactive storytelling.","Graphic Design, Web Design, Video Production, Media Theory, Visual Culture",https://www.dkit.ie/courses/school-of-informatics-and-creative-arts/computing-and-creative-media/ba-honours-in-creative-media.html
C_IRL007_16,IRL007,MUSIC,BA (Honours) in Music,UG,2026,September,3,Dundalk,Leaving Cert 2H5 + 4O6; Audition required; IELTS 6.0.,"Provides training in performance, composition, and music technology.","Performance, Musicology, Music Tech, Harmony, Composition, Ensemble",https://www.dkit.ie/courses/school-of-informatics-and-creative-arts/music/ba-honours-in-music.html
C_IRL007_17,IRL007,FILM_PRODUCTION,BA (Honours) in Film and Television Production,UG,2026,September,3,Dundalk,Leaving Cert 2H5 + 4O6; IELTS 6.0.,"Practical degree in cinematography, editing, and screenwriting for broadcast and film.","Cinematography, Scriptwriting, Editing, Sound Recording, Production Management",https://www.dkit.ie/courses/school-of-informatics-and-creative-arts/computing-and-creative-media/ba-honours-in-film-and-television-production.html
C_IRL007_18,IRL007,ENVIRONMENTAL,BSc (Honours) in Environmental Science,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6; IELTS 6.0.,Scientific study of the environment and solutions to ecological challenges.,"Ecology, Environmental Chemistry, GIS, Waste Management, Climate Change, Fieldwork",https://www.dkit.ie/courses/school-of-health-and-science/science/bsc-honours-in-environmental-science.html
C_IRL007_19,IRL007,BUSINESS,MSc in Management for Business Excellence,PGT,2026,September,1,Dundalk,Level 8 degree (2.2) in Business or related; IELTS 6.5.,Advanced management course focused on strategic operational efficiency and leadership.,"Strategic Management, Business Analytics, Project Management, Organisational Behaviour",https://www.dkit.ie/courses/school-of-business-and-humanities/business-studies/msc-in-management-for-business-excellence.html
C_IRL007_20,IRL007,ACCOUNTING,MSc in Accounting,PGT,2026,September,1,Dundalk,Level 8 degree in Accounting; IELTS 6.5.,Prepares graduates for Cap 2 exams and senior professional roles in finance.,"Advanced Financial Accounting, Strategic Finance, Corporate Governance, Advanced Tax",https://www.dkit.ie/courses/school-of-business-and-humanities/business-studies/msc-in-accounting.html
C_IRL007_21,IRL007,DATA_ANALYTICS,MSc in Data Analytics,PGT,2026,September,1,Dundalk,Level 8 in Computing/IT/STEM; IELTS 6.5.,Intensive master's program for deep specialization in data science and analytics.,"Machine Learning, Big Data, Statistics for Data Science, Research Methods",https://www.dkit.ie/courses/school-of-informatics-and-creative-arts/computing-and-creative-media/msc-in-data-analytics.html
C_IRL007_22,IRL007,COMPUTING,MSc in Computing,PGT,2026,September,1,Dundalk,Level 8 in Computing; IELTS 6.5.,Advanced computing concepts with specialized research into emerging technologies.,"Cloud Computing, Security, Software Architecture, Advanced Algorithms, Thesis",https://www.dkit.ie/courses/school-of-informatics-and-creative-arts/computing-and-creative-media/msc-in-computing.html
C_IRL007_23,IRL007,AGRICULTURE,MSc in Agricultural Biotechnology,PGT,2026,September,1,Dundalk,Level 8 in Science/Agri; IELTS 6.5.,Specialized focus on using biological sciences to improve agricultural output and sustainability.,"Plant Biotechnology, Animal Genetics, Environmental Agri, Food Safety",https://www.dkit.ie/courses/school-of-health-and-science/agriculture/msc-in-agricultural-biotechnology.html
C_IRL007_24,IRL007,MUSIC,MA in Music Technology,PGT,2026,September,1,Dundalk,Level 8 in Music or related; IELTS 6.5.,"Explores the intersection of sound design, software engineering, and music production.","Sound Design, Programming for Music, Electronic Composition, Digital Audio Theory",https://www.dkit.ie/courses/school-of-informatics-and-creative-arts/music/ma-in-music-technology.html
C_IRL007_25,IRL007,CONSTRUCTION,BSc (Honours) in Construction Management,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6; IELTS 6.0.,Focused on the management of building projects from inception to completion.,"Construction Tech, Project Management, Law, Economics, Surveying, BIM",https://www.dkit.ie/courses/school-of-engineering/civil-engineering/bsc-honours-in-construction-management.html
C_IRL007_26,IRL007,CONSTRUCTION,BSc (Honours) in Quantity Surveying,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6; IELTS 6.0.,Financial and contractual management of construction projects.,"Measurement, Contract Law, Cost Planning, Economics, Procurement, Tendering",https://www.dkit.ie/courses/school-of-engineering/civil-engineering/bsc-honours-in-quantity-surveying.html
C_IRL007_27,IRL007,ARCHITECTURAL_TECH,BSc (Honours) in Architectural Technology,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6; IELTS 6.0.,The bridge between architectural design and building construction reality.,"Building Design, Revit, Construction Technology, Environment Science, Detailing",https://www.dkit.ie/courses/school-of-engineering/civil-engineering/bsc-honours-in-architectural-technology.html
C_IRL007_28,IRL007,ENGINEERING,BEng (Honours) in Electrical and Electronic Engineering,UG,2026,September,4,Dundalk,Leaving Cert 2H5 + 4O6 (incl H4 Maths); IELTS 6.0.,"Covers power systems, telecommunications, and electronic circuit design.","Electronics, Power Systems, Signals, Embedded Systems, Microprocessors, Maths",https://www.dkit.ie/courses/school-of-engineering/electronic-and-mechanical-engineering/beng-honours-in-electrical-and-electronic-engineering.html
C_IRL007_29,IRL007,BUSINESS,BA in Business Studies,UG,2026,September,3,Dundalk,Leaving Cert 5O6; IELTS 6.0.,A level 7 program providing foundational business and administrative skills.,"Accounting, Marketing, IT, Communications, Management, Economics",https://www.dkit.ie/courses/school-of-business-and-humanities/business-studies/ba-in-business-studies.html
C_IRL007_30,IRL007,CREATIVE_MEDIA,BA in Creative Media,UG,2026,September,3,Dundalk,Leaving Cert 5O6; IELTS 6.0.,A level 7 qualification focused on practical digital media creation and design.,"Image Processing, Web Development, Design Theory, Photography, Audio Production",https://www.dkit.ie/courses/school-of-informatics-and-creative-arts/computing-and-creative-media/ba-in-creative-media.html
C_IRL008_01,IRL008,DESIGN,BA (Honours) in Product Design,UG,2026,September,3,Dublin,Leaving Cert 2H5 + 4O6; Portfolio submission; IELTS 6.5.,Focuses on the design of physical objects and systems with an emphasis on human-centered innovation.,"Product Design, Prototyping, Ergonomics, Sustainable Design, Design History",https://www.ncad.ie/undergraduate/school-of-design/product-design/
C_IRL008_02,IRL008,DESIGN,BA (Honours) in Interaction Design,UG,2026,September,3,Dublin,Leaving Cert 2H5 + 4O6; Portfolio submission; IELTS 6.5.,Explores the relationship between people and digital products/services.,"UX Design, UI Design, Coding for Designers, Digital Prototyping, Experience Design",https://www.ncad.ie/undergraduate/school-of-design/interaction-design/
C_IRL008_03,IRL008,FINE_ART,BA (Honours) in Fine Art (Painting/Print/Sculpture),UG,2026,September,3,Dublin,Leaving Cert 2H5 + 4O6; Portfolio submission; IELTS 6.5.,Allows students to specialize in traditional and contemporary fine art practices.,"Contemporary Art Practice, Studio Work, Art Theory, Critical Studies, Exhibition Practice",https://www.ncad.ie/undergraduate/school-of-fine-art/
C_IRL008_04,IRL008,DESIGN,BA (Honours) in Graphic Design,UG,2026,September,3,Dublin,Leaving Cert 2H5 + 4O6; Portfolio submission; IELTS 6.5.,"Focuses on visual communication, branding, and typography across print and digital media.","Typography, Branding, Visual Identity, Layout Design, Illustration, Digital Imaging",https://www.ncad.ie/undergraduate/school-of-design/graphic-design/
C_IRL008_05,IRL008,DESIGN,BA (Honours) in Illustration,UG,2026,September,3,Dublin,Leaving Cert 2H5 + 4O6; Portfolio submission; IELTS 6.5.,Develops a personal visual language through drawing and image-making for various contexts.,"Narrative Illustration, Editorial Illustration, Drawing, Digital Media, Professional Practice",https://www.ncad.ie/undergraduate/school-of-design/illustration/
C_IRL008_06,IRL008,DESIGN,BA (Honours) in Fashion Design,UG,2026,September,3,Dublin,Leaving Cert 2H5 + 4O6; Portfolio submission; IELTS 6.5.,"Highly creative program focusing on garment construction, concept development, and fashion theory.","Pattern Cutting, Textile Design, Fashion Illustration, Tailoring, Concept Research",https://www.ncad.ie/undergraduate/school-of-design/fashion-design/
C_IRL008_07,IRL008,DESIGN,BA (Honours) in Textile & Surface Design,UG,2026,September,3,Dublin,Leaving Cert 2H5 + 4O6; Portfolio submission; IELTS 6.5.,"Explores materials, color, and texture for fashion, interiors, and architectural applications.","Print Design, Weaving, Embroidery, Material Innovation, Trend Analysis",https://www.ncad.ie/undergraduate/school-of-design/textile-surface-design/
C_IRL008_08,IRL008,DESIGN,BA (Honours) in Jewellery & Objects,UG,2026,September,3,Dublin,Leaving Cert 2H5 + 4O6; Portfolio submission; IELTS 6.5.,Focuses on craftsmanship and contemporary design of jewelry and functional objects.,"Metalwork, Gemology, 3D Design, Contemporary Craft, CAD for Jewellery",https://www.ncad.ie/undergraduate/school-of-design/jewellery-objects/
C_IRL008_09,IRL008,VISUAL_CULTURE,BA (Honours) in Visual Culture,UG,2026,September,3,Dublin,Leaving Cert 2H5 + 4O6; IELTS 6.5. (No Portfolio required).,"A theory-based degree examining the history and social impact of art, design, and media.","Art History, Design History, Curatorial Studies, Critical Theory, Museum Studies",https://www.ncad.ie/undergraduate/school-of-visual-culture/ba-visual-culture/
C_IRL008_10,IRL008,EDUCATION,BA (Honours) in Education & Fine Art/Design,UG,2026,September,4,Dublin,Leaving Cert 2H5 + 4O6; Portfolio submission; IELTS 6.5.,Dual degree qualifying students as both artists/designers and secondary school teachers.,"Pedagogy, Studio Practice, School Placement, Psychology of Education, Art History",https://www.ncad.ie/undergraduate/school-of-education/ba-fine-art-design-education/
C_IRL008_11,IRL008,DESIGN,MFA in Experience Design,PGT,2026,September,1,Dublin,Level 8 degree (2.1) in Design/related; Portfolio; IELTS 6.5.,"Advanced practice-based research into the design of systems, services, and human experiences.","Service Design, UX Research, Design Thinking, Social Innovation, Prototyping",https://www.ncad.ie/postgraduate/school-of-design/mfa-experience-design/
C_IRL008_12,IRL008,DESIGN,MFA in Communication Design,PGT,2026,September,1,Dublin,Level 8 degree (2.1) in Design/related; Portfolio; IELTS 6.5.,Specialized master's focusing on advanced visual communication and information design.,"Visual Research, Narrative Media, Information Design, Collaborative Design, Branding",https://www.ncad.ie/postgraduate/school-of-design/mfa-communication-design/
C_IRL008_13,IRL008,DESIGN,MFA in Fashion Design,PGT,2026,September,1,Dublin,Level 8 degree (2.1) in Fashion/related; Portfolio; IELTS 6.5.,Focuses on innovative garment construction and strategic industry placement.,"Sustainable Fashion, Advanced Construction, Fashion Theory, Design Research, Industry Link",https://www.ncad.ie/postgraduate/school-of-design/mfa-fashion-design/
C_IRL008_14,IRL008,FINE_ART,MFA in Fine Art,PGT,2026,September,2,Dublin,Level 8 degree (2.1) in Fine Art/related; Portfolio; IELTS 6.5.,Research-intensive studio program for developing a professional contemporary art practice.,"Studio Practice, Critical Theory, Professional Exhibition, Collaborative Practice",https://www.ncad.ie/postgraduate/school-of-fine-art/mfa-fine-art/
C_IRL008_15,IRL008,VISUAL_CULTURE,MA in Art in the Contemporary World,PGT,2026,September,1,Dublin,Level 8 degree (2.1) in any discipline; IELTS 6.5.,"Theory-led course exploring contemporary art through writing, research, and curation.","Contemporary Art Theory, Curating, Critical Writing, Global Art History",https://www.ncad.ie/postgraduate/school-of-visual-culture/ma-art-in-the-contemporary-world/
C_IRL008_16,IRL008,DESIGN,MA in Design History and Material Culture,PGT,2026,September,1,Dublin,Level 8 degree (2.1); IELTS 6.5.,"Examines the social and historical context of objects, from furniture to digital media.","Material Culture Research, Design History, Archive Studies, Curating Design",https://www.ncad.ie/postgraduate/school-of-visual-culture/ma-design-history-and-material-culture/
C_IRL008_17,IRL008,MEDICAL_DESIGN,MSc in Medical Device Design,PGT,2026,September,1,Dublin,Level 8 degree (2.1) in Design/Engineering/Science; Portfolio; IELTS 6.5.,Interdisciplinary program focusing on the design and development of medical technologies.,"Human Factors, Medical Tech, Regulatory Affairs, Product Development, Clinical Research",https://www.ncad.ie/postgraduate/school-of-design/msc-medical-device-design/
C_IRL008_18,IRL008,FINE_ART,MA in Creative Production and Curatorial Practice,PGT,2026,September,1,Dublin,Level 8 degree (2.1); Portfolio/CV; IELTS 6.5.,Focuses on the skills needed to produce and curate exhibitions and cultural events.,"Curatorial Research, Arts Management, Exhibition Design, Cultural Policy",https://www.ncad.ie/postgraduate/school-of-visual-culture/ma-creative-production-and-curatorial-practice/
C_IRL008_19,IRL008,EDUCATION,Professional Master of Education (Art & Design),PGT,2026,September,2,Dublin,Level 8 degree (2.1) in Fine Art/Design; Portfolio; IELTS 6.5.,Recognized qualification for teaching Art at post-primary level in Ireland.,"Educational Studies, Inclusion, Professional Placement, Studio Pedagogy",https://www.ncad.ie/postgraduate/school-of-education/professional-master-of-education-pme-art-design/
C_IRL008_20,IRL008,FINE_ART,MA in Socially Engaged Art and Further Education,PGT,2026,September,2,Dublin,Level 8 degree (2.1); IELTS 6.5.,Combines community-based art practice with teaching qualifications for the FE sector.,"Community Art Practice, Adult Education Pedagogy, Social Justice in Art, Placement",https://www.ncad.ie/postgraduate/school-of-education/ma-socially-engaged-art-further-education/
C_IRL009_01,IRL009,BUSINESS,BComm (Honours) Commerce,UG,2026,September,4,Cork,Leaving Cert 2H5 + 4O6 (incl Maths/Irish/English); IELTS 6.5.,A flagship business degree with a mandatory 6-month placement or study abroad year.,"Accounting, Economics, Management, Marketing, Information Systems, Mathematics",https://www.ucc.ie/en/ck101/
C_IRL009_02,IRL009,LAW,BCL (Honours) Law,UG,2026,September,3,Cork,Leaving Cert 2H5 + 4O6; IELTS 6.5.,A comprehensive foundation in Irish and International law with various clinical modules.,"Constitutional Law, Contract Law, Criminal Law, European Union Law, Equity, Tort",https://www.ucc.ie/en/ck301/
C_IRL009_03,IRL009,MEDICINE,MB BCh BAO (Honours) Medicine,UG,2026,September,5,Cork,Leaving Cert 2H5 + 4O6 (incl Chemistry/Biology/Physics); HPAT Ireland; IELTS 7.5.,Professional medical training with early clinical exposure and research opportunities.,"Anatomy, Physiology, Biochemistry, Pathology, Pharmacology, Clinical Medicine",https://www.ucc.ie/en/ck701/
C_IRL009_04,IRL009,COMPUTING,BSc (Honours) Computer Science,UG,2026,September,4,Cork,Leaving Cert 2H5 + 4O6 (incl Maths); IELTS 6.5.,"Technical focus on software development, systems, and hardware-software integration.","Programming, Algorithms, Database Systems, Web Development, Software Engineering",https://www.ucc.ie/en/ck401/
