tuition_id,course_id,university_id,academic_year,residency,tuition_fee,scholarship_amount,tuition_deposit,currency
TF_IRL015_132_EU,C_IRL015_132,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_133_INTL,C_IRL015_133,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_133_EU,C_IRL015_133,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_134_INTL,C_IRL015_134,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_134_EU,C_IRL015_134,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_135_INTL,C_IRL015_135,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_135_EU,C_IRL015_135,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_136_INTL,C_IRL015_136,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_136_EU,C_IRL015_136,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_137_INTL,C_IRL015_137,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_137_EU,C_IRL015_137,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_138_INTL,C_IRL015_138,IRL015,2026,INTL,18000.00,1500.00,18000.00,EUR
TF_IRL015_138_EU,C_IRL015_138,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_139_INTL,C_IRL015_139,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_139_EU,C_IRL015_139,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_140_INTL,C_IRL015_140,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_140_EU,C_IRL015_140,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_141_INTL,C_IRL015_141,IRL015,2026,INTL,21500.00,1500.00,21500.00,EUR
TF_IRL015_141_EU,C_IRL015_141,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_142_INTL,C_IRL015_142,IRL015,2026,INTL,21500.00,1500.00,21500.00,EUR
TF_IRL015_142_EU,C_IRL015_142,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_143_INTL,C_IRL015_143,IRL015,2026,INTL,21500.00,1500.00,21500.00,EUR
TF_IRL015_143_EU,C_IRL015_143,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_144_INTL,C_IRL015_144,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_144_EU,C_IRL015_144,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_145_INTL,C_IRL015_145,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_145_EU,C_IRL015_145,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_146_INTL,C_IRL015_146,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_146_EU,C_IRL015_146,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_147_INTL,C_IRL015_147,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_147_EU,C_IRL015_147,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_148_INTL,C_IRL015_148,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_148_EU,C_IRL015_148,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_149_INTL,C_IRL015_149,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_149_EU,C_IRL015_149,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_150_INTL,C_IRL015_150,IRL015,2026,INTL,20000.00,2000.00,20000.00,EUR
TF_IRL015_150_EU,C_IRL015_150,IRL015,2026,EU,7500.00,0.00,0.00,EUR
TF_IRL015_151_INTL,C_IRL015_151,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_151_EU,C_IRL015_151,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_152_INTL,C_IRL015_152,IRL015,2026,INTL,20500.00,2000.00,20500.00,EUR
TF_IRL015_152_EU,C_IRL015_152,IRL015,2026,EU,7500.00,0.00,0.00,EUR
TF_IRL015_153_INTL,C_IRL015_153,IRL015,2026,INTL,21500.00,1500.00,21500.00,EUR
TF_IRL015_153_EU,C_IRL015_153,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_154_INTL,C_IRL015_154,IRL015,2026,INTL,19500.00,2000.00,19500.00,EUR
TF_IRL015_154_EU,C_IRL015_154,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_155_INTL,C_IRL015_155,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_155_EU,C_IRL015_155,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_156_INTL,C_IRL015_156,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_156_EU,C_IRL015_156,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_157_INTL,C_IRL015_157,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_157_EU,C_IRL015_157,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_158_INTL,C_IRL015_158,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_158_EU,C_IRL015_158,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_159_INTL,C_IRL015_159,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_159_EU,C_IRL015_159,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_160_INTL,C_IRL015_160,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_160_EU,C_IRL015_160,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_161_INTL,C_IRL015_161,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_161_EU,C_IRL015_161,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_162_INTL,C_IRL015_162,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_162_EU,C_IRL015_162,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_163_INTL,C_IRL015_163,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_163_EU,C_IRL015_163,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_164_INTL,C_IRL015_164,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_164_EU,C_IRL015_164,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_165_INTL,C_IRL015_165,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_165_EU,C_IRL015_165,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_166_INTL,C_IRL015_166,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_166_EU,C_IRL015_166,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_167_INTL,C_IRL015_167,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_167_EU,C_IRL015_167,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_168_INTL,C_IRL015_168,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_168_EU,C_IRL015_168,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_169_INTL,C_IRL015_169,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_169_EU,C_IRL015_169,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_170_INTL,C_IRL015_170,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_170_EU,C_IRL015_170,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_171_INTL,C_IRL015_171,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_171_EU,C_IRL015_171,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_172_INTL,C_IRL015_172,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_172_EU,C_IRL015_172,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_173_INTL,C_IRL015_173,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_173_EU,C_IRL015_173,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_174_INTL,C_IRL015_174,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_174_EU,C_IRL015_174,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_175_INTL,C_IRL015_175,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_175_EU,C_IRL015_175,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_176_INTL,C_IRL015_176,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_176_EU,C_IRL015_176,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_177_INTL,C_IRL015_177,IRL015,2026,INTL,14000.00,1500.00,14000.00,EUR
TF_IRL015_177_EU,C_IRL015_177,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_178_INTL,C_IRL015_178,IRL015,2026,INTL,13000.00,1500.00,13000.00,EUR
TF_IRL015_178_EU,C_IRL015_178,IRL015,2026,EU,6000.00,0.00,0.00,EUR
TF_IRL015_179_INTL,C_IRL015_179,IRL015,2026,INTL,28500.00,2000.00,28500.00,EUR
TF_IRL015_179_EU,C_IRL015_179,IRL015,2026,EU,14500.00,0.00,0.00,EUR
TF_IRL015_180_INTL,C_IRL015_180,IRL015,2026,INTL,20000.00,2000.00,20000.00,EUR
TF_IRL015_180_EU,C_IRL015_180,IRL015,2026,EU,7500.00,0.00,0.00,EUR
TF_IRL015_181_INTL,C_IRL015_181,IRL015,2026,INTL,21500.00,1500.00,21500.00,EUR
TF_IRL015_181_EU,C_IRL015_181,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_182_INTL,C_IRL015_182,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_182_EU,C_IRL015_182,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_183_INTL,C_IRL015_183,IRL015,2026,INTL,21500.00,1500.00,21500.00,EUR
TF_IRL015_183_EU,C_IRL015_183,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_184_INTL,C_IRL015_184,IRL015,2026,INTL,21500.00,1500.00,21500.00,EUR
TF_IRL015_184_EU,C_IRL015_184,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_185_INTL,C_IRL015_185,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_185_EU,C_IRL015_185,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_186_INTL,C_IRL015_186,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_186_EU,C_IRL015_186,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_187_INTL,C_IRL015_187,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_187_EU,C_IRL015_187,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_188_INTL,C_IRL015_188,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_188_EU,C_IRL015_188,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_189_INTL,C_IRL015_189,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_189_EU,C_IRL015_189,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_190_INTL,C_IRL015_190,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_190_EU,C_IRL015_190,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_191_INTL,C_IRL015_191,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_191_EU,C_IRL015_191,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_192_INTL,C_IRL015_192,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_192_EU,C_IRL015_192,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_193_INTL,C_IRL015_193,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_193_EU,C_IRL015_193,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_194_INTL,C_IRL015_194,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_194_EU,C_IRL015_194,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_195_INTL,C_IRL015_195,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_195_EU,C_IRL015_195,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_196_INTL,C_IRL015_196,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_196_EU,C_IRL015_196,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_197_INTL,C_IRL015_197,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_197_EU,C_IRL015_197,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_198_INTL,C_IRL015_198,IRL015,2026,INTL,20000.00,2000.00,20000.00,EUR
TF_IRL015_198_EU,C_IRL015_198,IRL015,2026,EU,8500.00,0.00,0.00,EUR
TF_IRL015_199_INTL,C_IRL015_199,IRL015,2026,INTL,21000.00,2000.00,21000.00,EUR
TF_IRL015_199_EU,C_IRL015_199,IRL015,2026,EU,7500.00,0.00,0.00,EUR
TF_IRL015_200_INTL,C_IRL015_200,IRL015,2026,INTL,21000.00,2000.00,21000.00,EUR
TF_IRL015_200_EU,C_IRL015_200,IRL015,2026,EU,7500.00,0.00,0.00,EUR
TF_IRL015_201_INTL,C_IRL015_201,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_201_EU,C_IRL015_201,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_202_INTL,C_IRL015_202,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_202_EU,C_IRL015_202,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_203_INTL,C_IRL015_203,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_203_EU,C_IRL015_203,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_204_INTL,C_IRL015_204,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_204_EU,C_IRL015_204,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_205_INTL,C_IRL015_205,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_205_EU,C_IRL015_205,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_206_INTL,C_IRL015_206,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_206_EU,C_IRL015_206,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_207_INTL,C_IRL015_207,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_207_EU,C_IRL015_207,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_208_INTL,C_IRL015_208,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_208_EU,C_IRL015_208,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_209_INTL,C_IRL015_209,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_209_EU,C_IRL015_209,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_210_INTL,C_IRL015_210,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_210_EU,C_IRL015_210,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_211_INTL,C_IRL015_211,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_211_EU,C_IRL015_211,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_212_INTL,C_IRL015_212,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_212_EU,C_IRL015_212,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_213_INTL,C_IRL015_213,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_213_EU,C_IRL015_213,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_214_INTL,C_IRL015_214,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_214_EU,C_IRL015_214,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_215_INTL,C_IRL015_215,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_215_EU,C_IRL015_215,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_216_INTL,C_IRL015_216,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_216_EU,C_IRL015_216,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_217_INTL,C_IRL015_217,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_217_EU,C_IRL015_217,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_218_INTL,C_IRL015_218,IRL015,2026,INTL,49500.00,0.00,49500.00,EUR
TF_IRL015_218_EU,C_IRL015_218,IRL015,2026,EU,15500.00,0.00,0.00,EUR
TF_IRL015_219_INTL,C_IRL015_219,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_219_EU,C_IRL015_219,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_220_INTL,C_IRL015_220,IRL015,2026,INTL,28500.00,2000.00,28500.00,EUR
TF_IRL015_220_EU,C_IRL015_220,IRL015,2026,EU,14500.00,0.00,0.00,EUR
TF_IRL015_221_INTL,C_IRL015_221,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_221_EU,C_IRL015_221,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_222_INTL,C_IRL015_222,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_222_EU,C_IRL015_222,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_223_INTL,C_IRL015_223,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_223_EU,C_IRL015_223,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_224_INTL,C_IRL015_224,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_224_EU,C_IRL015_224,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_225_INTL,C_IRL015_225,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_225_EU,C_IRL015_225,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_226_INTL,C_IRL015_226,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_226_EU,C_IRL015_226,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_227_INTL,C_IRL015_227,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_227_EU,C_IRL015_227,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_228_INTL,C_IRL015_228,IRL015,2026,INTL,20000.00,2000.00,20000.00,EUR
TF_IRL015_228_EU,C_IRL015_228,IRL015,2026,EU,7500.00,0.00,0.00,EUR
TF_IRL015_229_INTL,C_IRL015_229,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_229_EU,C_IRL015_229,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_230_INTL,C_IRL015_230,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_230_EU,C_IRL015_230,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_231_INTL,C_IRL015_231,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_231_EU,C_IRL015_231,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_232_INTL,C_IRL015_232,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_232_EU,C_IRL015_232,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_233_INTL,C_IRL015_233,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_233_EU,C_IRL015_233,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_234_INTL,C_IRL015_234,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_234_EU,C_IRL015_234,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_235_INTL,C_IRL015_235,IRL015,2026,INTL,13000.00,1000.00,13000.00,EUR
TF_IRL015_235_EU,C_IRL015_235,IRL015,2026,EU,6000.00,0.00,0.00,EUR
TF_IRL015_236_INTL,C_IRL015_236,IRL015,2026,INTL,12000.00,1000.00,12000.00,EUR
TF_IRL015_236_EU,C_IRL015_236,IRL015,2026,EU,5500.00,0.00,0.00,EUR
TF_IRL015_237_INTL,C_IRL015_237,IRL015,2026,INTL,12000.00,1000.00,12000.00,EUR
TF_IRL015_237_EU,C_IRL015_237,IRL015,2026,EU,5500.00,0.00,0.00,EUR
TF_IRL015_238_INTL,C_IRL015_238,IRL015,2026,INTL,12000.00,1000.00,12000.00,EUR
TF_IRL015_238_EU,C_IRL015_238,IRL015,2026,EU,5500.00,0.00,0.00,EUR
TF_IRL015_239_INTL,C_IRL015_239,IRL015,2026,INTL,12000.00,1000.00,12000.00,EUR
TF_IRL015_239_EU,C_IRL015_239,IRL015,2026,EU,5500.00,0.00,0.00,EUR
TF_IRL015_240_INTL,C_IRL015_240,IRL015,2026,INTL,12000.00,1000.00,12000.00,EUR
TF_IRL015_240_EU,C_IRL015_240,IRL015,2026,EU,5500.00,0.00,0.00,EUR
TF_IRL015_241_INTL,C_IRL015_241,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_241_EU,C_IRL015_241,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_242_INTL,C_IRL015_242,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_242_EU,C_IRL015_242,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_243_INTL,C_IRL015_243,IRL015,2026,INTL,18500.00,1500.00,18500.00,EUR
TF_IRL015_243_EU,C_IRL015_243,IRL015,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL015_244_INTL,C_IRL015_244,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_244_EU,C_IRL015_244,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_245_INTL,C_IRL015_245,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_245_EU,C_IRL015_245,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_246_INTL,C_IRL015_246,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_246_EU,C_IRL015_246,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_247_INTL,C_IRL015_247,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_247_EU,C_IRL015_247,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_248_INTL,C_IRL015_248,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_248_EU,C_IRL015_248,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_249_INTL,C_IRL015_249,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_249_EU,C_IRL015_249,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_250_INTL,C_IRL015_250,IRL015,2026,INTL,18000.00,2000.00,18000.00,EUR
TF_IRL015_250_EU,C_IRL015_250,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_251_INTL,C_IRL015_251,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_251_EU,C_IRL015_251,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_252_INTL,C_IRL015_252,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_252_EU,C_IRL015_252,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_253_INTL,C_IRL015_253,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_253_EU,C_IRL015_253,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_254_INTL,C_IRL015_254,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_254_EU,C_IRL015_254,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_255_INTL,C_IRL015_255,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_255_EU,C_IRL015_255,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_256_INTL,C_IRL015_256,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_256_EU,C_IRL015_256,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_257_INTL,C_IRL015_257,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_257_EU,C_IRL015_257,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_258_INTL,C_IRL015_258,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_258_EU,C_IRL015_258,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_259_INTL,C_IRL015_259,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_259_EU,C_IRL015_259,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL015_260_INTL,C_IRL015_260,IRL015,2026,INTL,19000.00,2000.00,19000.00,EUR
TF_IRL015_260_EU,C_IRL015_260,IRL015,2026,EU,6500.00,0.00,0.00,EUR
TF_IRL016_01_INTL,C_IRL016_01,IRL016,2026,INTL,13000.00,1000.00,13000.00,EUR
TF_IRL016_01_EU,C_IRL016_01,IRL016,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL016_02_INTL,C_IRL016_02,IRL016,2026,INTL,12500.00,1000.00,12500.00,EUR
TF_IRL016_02_EU,C_IRL016_02,IRL016,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL016_03_INTL,C_IRL016_03,IRL016,2026,INTL,12500.00,1000.00,12500.00,EUR
TF_IRL016_03_EU,C_IRL016_03,IRL016,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL016_04_INTL,C_IRL016_04,IRL016,2026,INTL,13000.00,1000.00,13000.00,EUR
TF_IRL016_04_EU,C_IRL016_04,IRL016,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL016_05_INTL,C_IRL016_05,IRL016,2026,INTL,12500.00,1000.00,12500.00,EUR
TF_IRL016_05_EU,C_IRL016_05,IRL016,2026,EU,3000.00,0.00,0.00,EUR
TF_IRL016_06_INTL,C_IRL016_06,IRL016,2026,INTL,12500.00,1000.00,12500.00,EUR
