"C_UK080_212","UK080","COMPUTER_SCIENCE","MSc Computer Science (Data Science Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours (STEM); IELTS 7.5 (7.0)","Focusing on the application of data science techniques within computer science frameworks.","Machine Learning, Data Science, Software Systems, Project","www.ucl.ac.uk"
"C_UK080_213","UK080","BUSINESS","MSc Strategic Management of Projects (Canary Wharf)","PG","2026","September","1 Year","Canary Wharf","2:1 Honours; IELTS 7.5 (7.0)","Strategic leadership for infrastructure projects based in London's financial district.","Project Strategy, Finance, Risk Mgmt, Management Project","www.ucl.ac.uk"
"C_UK080_214","UK080","LAW","LLM Law (International Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Focusing on international law, human rights, and global legal governance.","International Law, Human Rights, Global Governance, Dissertation","www.ucl.ac.uk"
"C_UK080_215","UK080","EDUCATION","MA Education (Assessment)","PG","2026","September","1 Year","IOE","2:2 Honours; IELTS 7.0 (6.5)","Researching the theory and practice of educational assessment and measurement at the IOE.","Assessment Theory, Statistics, Social Justice, Dissertation","www.ucl.ac.uk"
"C_UK080_216","UK080","SCIENCE","BSc (Hons) Biological Sciences (with Placement)","UG","2026","September","4 Years","Bloomsbury","A*AA; Bio & Science/Maths; IELTS 7.5 (7.0)","Biological science path featuring a professional one-year industry or research placement.","Genetics, Placement Year, Molecular Biology, Ecology","www.ucl.ac.uk"
"C_UK080_217","UK080","ENGINEERING","BEng (Hons) Electronic and Electrical Engineering (with Placement)","UG","2026","September","4 Years","Bloomsbury","AAA; Maths & Physics; IELTS 6.5 (6.0)","Engineering degree featuring a professional one-year industry electrical placement.","Circuit Theory, Placement Year, Digital Systems, Power","www.ucl.ac.uk"
"C_UK080_218","UK080","SOCIAL_SCIENCE","BSc (Hons) Geography (with Placement)","UG","2026","September","4 Years","Bloomsbury","AAA; IELTS 7.5 (7.0)","Geography path featuring a professional one-year industry or research placement.","Climate Science, Placement Year, Urban Geography, GIS","www.ucl.ac.uk"
"C_UK080_219","UK080","HUMANITIES","BA (Hons) Ancient World (with Placement)","UG","2026","September","4 Years","Bloomsbury","AAA; IELTS 7.5 (7.0)","Ancient World path featuring a professional one-year heritage or research placement.","Ancient History, Placement Year, Mythology, Material Culture","www.ucl.ac.uk"
"C_UK080_220","UK080","SCIENCE","BSc (Hons) Geology (with Placement)","UG","2026","September","4 Years","Bloomsbury","AAB; Two Sciences; IELTS 6.5 (6.0)","Geology path featuring a professional one-year industry energy or minerals placement.","Sedimentology, Placement Year, Structural Geology, Fieldwork","www.ucl.ac.uk"
"C_UK080_221","UK080","SCIENCE","MRes Synthetic Biology","PG","2026","September","1 Year","Bloomsbury","2:1 Honours (STEM); IELTS 7.5 (7.0)","Research-intensive master's into the design and construction of new biological systems.","Synthetic Bio, Bio-Engineering, Research Methods, Thesis","www.ucl.ac.uk"
"C_UK080_222","UK080","COMPUTER_SCIENCE","MSc Data Science and Machine Learning (with Placement)","PG","2026","September","2 Years","Bloomsbury","2:1 Honours (STEM); IELTS 7.5 (7.0)","Data science path featuring a professional one-year industry machine learning placement.","Machine Learning, Placement Year, Big Data, Dissertation","www.ucl.ac.uk"
"C_UK080_223","UK080","BUSINESS","MSc Real Estate Development (with Placement)","PG","2026","September","2 Years","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Property path featuring a professional one-year industry development placement.","Development Finance, Placement Year, Planning Law, Project","www.ucl.ac.uk"
"C_UK080_224","UK080","HEALTHCARE","MSc Personalized Medicine (with Placement Year)","PG","2026","September","2 Years","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Medicine path featuring a professional one-year industry genomics placement.","Genomics, Placement Year, Bioinformatics, Project","www.ucl.ac.uk"
"C_UK080_225","UK080","EDUCATION","MA Applied Linguistics (with Placement)","PG","2026","September","2 Years","IOE","2:2 Honours; IELTS 7.5 (7.0)","Linguistics path featuring a professional one-year education or research placement.","Language Pedagogy, Placement Year, Sociolinguistics, Thesis","www.ucl.ac.uk"
"C_UK080_226","UK080","SCIENCE","BSc (Hons) Biochemistry (with Year Abroad)","UG","2026","September","4 Years","Bloomsbury","A*AA; Bio & Chem; IELTS 7.5 (7.0)","Biochemistry path featuring an integrated year of study at a partner university abroad.","Molecular Biology, Year Abroad, Metabolism, Genetics","www.ucl.ac.uk"
"C_UK080_227","UK080","ENGINEERING","BEng (Hons) Civil Engineering (with Year Abroad)","UG","2026","September","4 Years","Bloomsbury","AAA; Maths; IELTS 6.5 (6.0)","Civil engineering path featuring an integrated year of study at a partner abroad.","Structures, Year Abroad, Geotechnics, Design","www.ucl.ac.uk"
"C_UK080_228","UK080","SOCIAL_SCIENCE","BSc (Hons) Economics and Geography (with Year Abroad)","UG","2026","September","4 Years","Bloomsbury","A*AA; Maths; IELTS 7.5 (7.0)","Joint degree featuring an integrated year of study at a partner university abroad.","Microeconomics, Year Abroad, Urban Geography, GIS","www.ucl.ac.uk"
"C_UK080_229","UK080","HUMANITIES","BA (Hons) Modern Language Plus (with Year Abroad)","UG","2026","September","4 Years","Bloomsbury","AAA; Lang required; IELTS 7.5 (7.0)","Joint path featuring an integrated year of study in the target language country.","Major Language, Year Abroad, Cultural History, Minor Subject","www.ucl.ac.uk"
"C_UK080_230","UK080","SCIENCE","BSc (Hons) Theoretical Physics (with Year Abroad)","UG","2026","September","4 Years","Bloomsbury","A*A*A; Maths & Physics; IELTS 6.5 (6.0)","Physics path featuring an integrated year of study at a partner university abroad.","Quantum Theory, Year Abroad, Electromagnetism, Math Methods","www.ucl.ac.uk"
"C_UK080_231","UK080","SCIENCE","MSc Molecular Medicine (January Start)","PG","2026","January","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","January intake for research into molecular disease mechanisms and therapeutic design.","Molecular Bio, Pathophysiology, Lab Skills, Dissertation","www.ucl.ac.uk"
"C_UK080_232","UK080","COMPUTER_SCIENCE","MSc Data Science for Health (January Start)","PG","2026","January","1 Year","Bloomsbury","2:1 Honours (STEM); IELTS 7.5 (7.0)","January intake for advanced data science training in medical and population research.","Machine Learning, Health Informatics, Statistics, Project","www.ucl.ac.uk"
"C_UK080_233","UK080","BUSINESS","MSc Project and Enterprise Management (January Start)","PG","2026","January","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","January intake for managing large-scale infrastructure and business enterprise.","Project Strategy, Finance, Risk Mgmt, Management Project","www.ucl.ac.uk"
"C_UK080_234","UK080","HEALTHCARE","MSc Clinical Neurology (January Start)","PG","2026","January","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","January intake for clinical diagnosis and management of nervous system disorders.","Neuroanatomy, Clinical Neurology, Research Methods, Thesis","www.ucl.ac.uk"
"C_UK080_235","UK080","EDUCATION","MA Global Learning (January Start)","PG","2026","January","1 Year","IOE","2:2 Honours; IELTS 7.0 (6.5)","January intake researching the impact of globalization on educational systems.","Global Policy, Social Justice, Comparative Theory, Dissertation","www.ucl.ac.uk"
"C_UK080_236","UK080","SCIENCE","BSc (Hons) Astrophysics (with Year Abroad)","UG","2026","September","4 Years","Bloomsbury","A*AA; Maths & Physics; IELTS 6.5 (6.0)","Astrophysics path featuring an integrated study year at a partner university abroad.","Cosmology, Year Abroad, Stellar Physics, Quantum Theory","www.ucl.ac.uk"
"C_UK080_237","UK080","ENGINEERING","MEng (Hons) Civil Engineering (with Year Abroad)","UG","2026","September","5 Years","Bloomsbury","AAA; Maths; IELTS 6.5 (6.0)","Integrated master's featuring an integrated year of study at a partner abroad.","Structural Design, Year Abroad, Geotechnics, MEng Project","www.ucl.ac.uk"
"C_UK080_238","UK080","SOCIAL_SCIENCE","BSc (Hons) Geography with Quantitative Methods (Year Abroad)","UG","2026","September","4 Years","Bloomsbury","AAA; IELTS 7.5 (7.0)","Geography path featuring an integrated study year abroad with quantitative focus.","GIS, Year Abroad, Statistical Methods, Research Methods","www.ucl.ac.uk"
"C_UK080_239","UK080","HUMANITIES","BA (Hons) Ancient World (Year Abroad)","UG","2026","September","4 Years","Bloomsbury","AAA; IELTS 7.5 (7.0)","Ancient World path featuring an integrated year of study at a partner abroad.","Ancient History, Year Abroad, Mythology, Material Culture","www.ucl.ac.uk"
"C_UK080_240","UK080","SCIENCE","BSc (Hons) Geology (Year Abroad)","UG","2026","September","4 Years","Bloomsbury","AAB; Two Sciences; IELTS 6.5 (6.0)","Geology path featuring an integrated year of study at a partner university abroad.","Sedimentology, Year Abroad, Structural Geology, Fieldwork","www.ucl.ac.uk"
"C_UK080_241","UK080","SCIENCE","BSc (Hons) Statistics (International Programme) (Year Abroad)","UG","2026","September","4 Years","Bloomsbury","A*AA; Maths; IELTS 7.5 (7.0)","Statistics path featuring an integrated year of study at a partner university abroad.","Probability, Year Abroad, Statistical Inference, Regression","www.ucl.ac.uk"
"C_UK080_242","UK080","ENGINEERING","BEng (Hons) Biomedical Engineering (International Programme)","UG","2026","September","4 Years","Bloomsbury","A*AA; Maths & Physics/Bio; IELTS 7.5 (7.0)","Biomedical engineering path featuring a mandatory third year of study abroad.","Biomechanics, Year Abroad, Biomaterials, Electronics","www.ucl.ac.uk"
"C_UK080_243","UK080","SOCIAL_SCIENCE","BSc (Hons) Crime and Security Science (International Programme)","UG","2026","September","4 Years","Bloomsbury","AAA; IELTS 7.5 (7.0)","Crime science path featuring a mandatory year of study at a partner abroad.","Criminology, Year Abroad, Data Analysis, Forensic Science","www.ucl.ac.uk"
"C_UK080_244","UK080","HUMANITIES","BA (Hons) Comparative Literature (International Programme)","UG","2026","September","4 Years","Bloomsbury","AAA; IELTS 8.0 (8.0)","Comparative literature path featuring a mandatory year of study abroad.","Literary Theory, Year Abroad, Translation, Modernism","www.ucl.ac.uk"
"C_UK080_245","UK080","SCIENCE","BSc (Hons) Environmental Science (International Programme)","UG","2026","September","4 Years","Bloomsbury","AAA; Two Sciences; IELTS 7.5 (7.0)","Environmental science path featuring a mandatory year of study abroad.","Climate Change, Year Abroad, Geochemistry, Policy","www.ucl.ac.uk"
"C_UK080_246","UK080","SCIENCE","BSc (Hons) Cancer Biomedicine (with Placement)","UG","2026","September","4 Years","Bloomsbury","A*AA; Bio & Chem; IELTS 7.5 (7.0)","Cancer biomedicine path featuring a professional one-year clinical research placement.","Oncology, Placement Year, Genomics, Immunology","www.ucl.ac.uk"
"C_UK080_247","UK080","ENGINEERING","BEng (Hons) Chemical Engineering (International Programme) (Year 3 Abroad)","UG","2026","September","4 Years","Bloomsbury","AAA; Maths & Chem; IELTS 6.5 (6.0)","Chemical engineering degree featuring a mandatory third year of study abroad.","Process Design, Year Abroad, Reaction Kinetics, Design","www.ucl.ac.uk"
"C_UK080_248","UK080","SOCIAL_SCIENCE","BSc (Hons) Urban Planning, Design and Management (with Placement)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 7.5 (7.0)","Urban planning path featuring a professional one-year industry or government placement.","Urban Design, Placement Year, Planning Law, Sustainability","www.ucl.ac.uk"
"C_UK080_249","UK080","HUMANITIES","BA (Hons) Ancient History and Egyptology (with Year Abroad)","UG","2026","September","4 Years","Bloomsbury","AAA; IELTS 7.5 (7.0)","Egyptology path featuring an integrated study year at a partner university abroad.","Hieroglyphics, Year Abroad, Greek History, Material Culture","www.ucl.ac.uk"
"C_UK080_250","UK080","SCIENCE","BSc (Hons) Physics (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building STEM foundations for the physics degree entry.","Foundation Maths, Physics Basics, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_251","UK080","COMPUTER_SCIENCE","MSc Computer Science (International Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Focusing on global software systems, cross-cultural tech, and international policy.","Programming, Algorithms, Global Systems, Dissertation","www.ucl.ac.uk"
"C_UK080_252","UK080","BUSINESS","MSc Global Healthcare Management (International Pathway)","PG","2026","September","1 Year","UCL East","2:1 Honours; IELTS 7.5 (7.0)","Strategic leadership training with a focus on global health systems and policy.","Health Strategy, Global Finance, Analytics, Management Project","www.ucl.ac.uk"
"C_UK080_253","UK080","ENGINEERING","MSc Civil Engineering (International Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours; IELTS 6.5 (6.0)","Advanced research into global infrastructure planning and structural engineering.","Structures, Global Transport, Risk Mgmt, Dissertation","www.ucl.ac.uk"
"C_UK080_254","UK080","SCIENCE","MSc Applied Infectious Disease Epidemiology (International Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Analyzing the global transmission and control of infectious diseases.","Epidemiology, Statistics, Pathogen Biology, Thesis","www.ucl.ac.uk"
"C_UK080_255","UK080","EDUCATION","MA Early Years Education (International Pathway)","PG","2026","September","1 Year","IOE","2:2 Honours; IELTS 7.0 (6.5)","Researching international early childhood systems and child development at the IOE.","Child Dev, International Policy, Social Justice, Dissertation","www.ucl.ac.uk"
"C_UK080_256","UK080","ARCHITECTURE","BSc (Hons) Urban Design and Planning","UG","2026","September","3 Years","Bloomsbury","AAB; IELTS 7.5 (7.0)","Focusing on the physical design of cities, urban form, and spatial planning.","Urban Design, Site Planning, Sustainability, Planning Theory","www.ucl.ac.uk"
"C_UK080_257","UK080","SCIENCE","BSc (Hons) Biological Sciences (Zoology)","UG","2026","September","3 Years","Bloomsbury","AAA; Bio & Science; IELTS 7.5 (7.0)","Investigating animal biology, evolution, and ecology through a molecular and systemic lens.","Vertebrate Zoology, Evolution, Animal Behavior, Lab Methods","www.ucl.ac.uk"
"C_UK080_258","UK080","ENGINEERING","BEng (Hons) Chemical Engineering (Sustainable Energy)","UG","2026","September","3 Years","Bloomsbury","AAA; Maths & Chem; IELTS 6.5 (6.0)","Focusing on renewable energy systems, carbon capture, and sustainable chemical processes.","Reaction Kinetics, Renewables, Thermodynamics, Design","www.ucl.ac.uk"
"C_UK080_259","UK080","HUMANITIES","BA (Hons) History with a European Language","UG","2026","September","4 Years","Bloomsbury","AAA; Lang required; IELTS 7.5 (7.0)","Joint study of history and a major European language with an integrated year abroad.","European History, Year Abroad, Historiography, Language Skills","www.ucl.ac.uk"
"C_UK080_260","UK080","SCIENCE","BSc (Hons) Physics with Medical Physics","UG","2026","September","3 Years","Bloomsbury","A*A*A; Maths & Physics; IELTS 6.5 (6.0)","Applying physical principles to medical imaging, therapy, and diagnostic techniques.","Medical Imaging, Quantum Mechanics, Radiation Physics, Lab","www.ucl.ac.uk"
"C_UK080_261","UK080","SCIENCE","MSc Bioscience (Research and Development)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Research-focused master's for developing advanced industrial and academic R&D skills.","R&D Strategy, Lab Methods, Advanced Genetics, Dissertation","www.ucl.ac.uk"
"C_UK080_262","UK080","COMPUTER_SCIENCE","MSc Computer Science (Cyber Security Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours (STEM); IELTS 7.5 (7.0)","Focusing on technical security implementation and threat modeling in complex systems.","Cryptography, Network Security, Software Systems, Project","www.ucl.ac.uk"
"C_UK080_263","UK080","BUSINESS","MSc Strategic Management of Projects (Infrastructure)","PG","2026","September","1 Year","UCL East","2:1 Honours; IELTS 7.5 (7.0)","Strategic leadership training for the delivery of complex global infrastructure.","Infrastructure Strategy, Risk, Governance, Management Project","www.ucl.ac.uk"
"C_UK080_264","UK080","LAW","LLM Law (Commercial Law Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Focusing on international trade, maritime law, and corporate legal frameworks.","Commercial Law, Maritime Law, Global Trade, Dissertation","www.ucl.ac.uk"
"C_UK080_265","UK080","EDUCATION","MA Education (Policy)","PG","2026","September","1 Year","IOE","2:2 Honours; IELTS 7.0 (6.5)","Researching the development and impact of education policy at the IOE.","Policy Analysis, Social Justice, Global Systems, Dissertation","www.ucl.ac.uk"
"C_UK080_266","UK080","SCIENCE","BSc (Hons) Biological Sciences (Cell Biology)","UG","2026","September","3 Years","Bloomsbury","A*AA; Bio & Chem; IELTS 7.5 (7.0)","Focusing on the structure and function of cells and their organelles.","Cell Signaling, Biochemistry, Molecular Bio, Genetics","www.ucl.ac.uk"
"C_UK080_267","UK080","ENGINEERING","BEng (Hons) Electronic Engineering with Nanotechnology","UG","2026","September","3 Years","Bloomsbury","AAA; Maths & Physics; IELTS 6.5 (6.0)","Designing electronic systems at the nanoscale for high-performance computing.","Nanotechnology, Circuit Theory, Solid State Physics, Design","www.ucl.ac.uk"
"C_UK080_268","UK080","SOCIAL_SCIENCE","BSc (Hons) Geography with Social Data Science","UG","2026","September","3 Years","Bloomsbury","AAA; IELTS 7.5 (7.0)","Combining spatial geography with computational social data analysis skills.","GIS, Coding for Geographers, Social Theory, Data Viz","www.ucl.ac.uk"
"C_UK080_269","UK080","HUMANITIES","BA (Hons) Classical Archaeology and Ancient History","UG","2026","September","3 Years","Bloomsbury","AAA; IELTS 7.5 (7.0)","Investigating ancient material culture and the history of the Mediterranean world.","Greek Archaeology, Roman History, Excavation, Material Culture","www.ucl.ac.uk"
"C_UK080_270","UK080","SCIENCE","BSc (Hons) Geophysics (Environmental Pathway)","UG","2026","September","3 Years","Bloomsbury","AAB; Maths & Physics; IELTS 6.5 (6.0)","Applying geophysics to climate change, resource management, and environmental risk.","Seismology, Geodynamics, Climate Physics, Fieldwork","www.ucl.ac.uk"
"C_UK080_271","UK080","SCIENCE","MRes Biological Sciences (Genetics)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Research-intensive master's into genomic architecture and heredity models.","Molecular Genetics, Genomics, Research Methods, Thesis","www.ucl.ac.uk"
"C_UK080_272","UK080","COMPUTER_SCIENCE","MSc Data Science and Machine Learning (with Year Abroad)","PG","2026","September","2 Years","Bloomsbury","2:1 Honours (STEM); IELTS 7.5 (7.0)","Data science path featuring an integrated research year at a partner university abroad.","Machine Learning, Year Abroad, Big Data, Dissertation","www.ucl.ac.uk"
"C_UK080_273","UK080","BUSINESS","MSc Real Estate Development (International Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Strategic training for property development with a focus on global real estate markets.","Global Finance, Planning Law, Sustainability, Project","www.ucl.ac.uk"
"C_UK080_274","UK080","HEALTHCARE","MSc Personalized Medicine (International Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Genomic medicine research with a focus on international healthcare systems and policy.","Genomics, Global Health, Bioinformatics, Project","www.ucl.ac.uk"
"C_UK080_275","UK080","EDUCATION","MA Applied Linguistics (Research Pathway)","PG","2026","September","1 Year","IOE","2:2 Honours; IELTS 7.5 (7.0)","Advanced research training in linguistic theory and education at the IOE.","Research Design, Sociolinguistics, Theory, Thesis","www.ucl.ac.uk"
"C_UK080_276","UK080","SCIENCE","BSc (Hons) Biochemistry (with Placement)","UG","2026","September","4 Years","Bloomsbury","A*AA; Bio & Chem; IELTS 7.5 (7.0)","Biochemistry path featuring a professional one-year industry or laboratory placement.","Molecular Biology, Placement Year, Metabolism, Genetics","www.ucl.ac.uk"
"C_UK080_277","UK080","ENGINEERING","BEng (Hons) Civil Engineering (with Placement)","UG","2026","September","4 Years","Bloomsbury","AAA; Maths; IELTS 6.5 (6.0)","Civil engineering path featuring a professional one-year industry placement.","Structures, Placement Year, Geotechnics, Design","www.ucl.ac.uk"
"C_UK080_278","UK080","SOCIAL_SCIENCE","BSc (Hons) Economics and Geography (with Placement)","UG","2026","September","4 Years","Bloomsbury","A*AA; Maths; IELTS 7.5 (7.0)","Joint path featuring a professional one-year finance or urban planning placement.","Microeconomics, Placement Year, Urban Geography, GIS","www.ucl.ac.uk"
"C_UK080_279","UK080","HUMANITIES","BA (Hons) Modern Language Plus (with Placement)","UG","2026","September","4 Years","Bloomsbury","AAA; Lang required; IELTS 7.5 (7.0)","Joint path featuring a professional one-year industry placement in the target language country.","Major Language, Placement Year, Cultural History, Minor Subject","www.ucl.ac.uk"
"C_UK080_280","UK080","SCIENCE","BSc (Hons) Theoretical Physics (with Placement)","UG","2026","September","4 Years","Bloomsbury","A*A*A; Maths & Physics; IELTS 6.5 (6.0)","Physics path featuring a professional one-year research or industry placement.","Quantum Theory, Placement Year, Electromagnetism, Math Methods","www.ucl.ac.uk"
"C_UK080_281","UK080","SCIENCE","MSc Molecular Medicine (Research Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Advanced research training into disease mechanisms and translational therapeutics.","Molecular Bio, Research Design, Lab Skills, Dissertation","www.ucl.ac.uk"
"C_UK080_282","UK080","COMPUTER_SCIENCE","MSc Data Science for Health (Research Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours (STEM); IELTS 7.5 (7.0)","Advanced research training in medical data analysis and health informatics.","Machine Learning, Research Design, Statistics, Project","www.ucl.ac.uk"
"C_UK080_283","UK080","BUSINESS","MSc Strategic Management of Projects (Research Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Advanced research into the strategy and governance of complex projects.","Project Strategy, Research Methods, Governance, Management Project","www.ucl.ac.uk"
"C_UK080_284","UK080","HEALTHCARE","MSc Clinical Neurology (Research Pathway)","PG","2026","September","1 Year","Bloomsbury","2:1 Honours; IELTS 7.5 (7.0)","Advanced research training in clinical diagnosis and neuroscience.","Neuroanatomy, Research Design, Clinical Neurology, Thesis","www.ucl.ac.uk"
"C_UK080_285","UK080","EDUCATION","MA Global Learning (Research Pathway)","PG","2026","September","1 Year","IOE","2:2 Honours; IELTS 7.0 (6.5)","Advanced research training into globalization and international education systems.","Global Policy, Research Design, Social Justice, Dissertation","www.ucl.ac.uk"
"C_UK080_286","UK080","SCIENCE","BSc (Hons) Astrophysics (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building STEM foundations for astrophysics degree entry.","Foundation Maths, Physics Basics, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_287","UK080","ENGINEERING","MEng (Hons) Civil Engineering (with Foundation Year)","UG","2026","September","5 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building STEM foundations for the civil engineering degree.","Foundation Maths, Mechanics, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_288","UK080","SOCIAL_SCIENCE","BSc (Hons) Geography with Quantitative Methods (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building foundations for geography with quantitative focus.","Foundation Social Science, Stats Intro, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_289","UK080","HUMANITIES","BA (Hons) Ancient World (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building academic foundations for ancient world degree entry.","Foundation Arts, Ancient History Intro, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_290","UK080","SCIENCE","BSc (Hons) Geology (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building STEM foundations for geology degree entry.","Foundation Science, Geology Intro, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_291","UK080","SCIENCE","BSc (Hons) Statistics (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building mathematical foundations for statistics degree entry.","Foundation Maths, Stats Intro, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_292","UK080","ENGINEERING","BEng (Hons) Biomedical Engineering (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building STEM foundations for biomedical engineering entry.","Foundation Science, Bio Basics, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_293","UK080","SOCIAL_SCIENCE","BSc (Hons) Crime and Security Science (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building foundations for crime and security science entry.","Foundation Social Science, Criminology Intro, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_294","UK080","HUMANITIES","BA (Hons) Comparative Literature (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building academic foundations for comparative literature entry.","Foundation Arts, Literary Intro, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_295","UK080","SCIENCE","BSc (Hons) Environmental Science (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building STEM foundations for environmental science entry.","Foundation Science, Ecology Intro, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_296","UK080","SCIENCE","BSc (Hons) Cancer Biomedicine (with Year Abroad)","UG","2026","September","4 Years","Bloomsbury","A*AA; Bio & Chem; IELTS 7.5 (7.0)","Cancer biomedicine path featuring an integrated year of study abroad.","Oncology, Year Abroad, Genomics, Immunology","www.ucl.ac.uk"
"C_UK080_297","UK080","ENGINEERING","BEng (Hons) Chemical Engineering (Sustainable Energy) (Year Abroad)","UG","2026","September","4 Years","Bloomsbury","AAA; Maths & Chem; IELTS 6.5 (6.0)","Sustainable energy path featuring an integrated year of study abroad.","Renewables, Year Abroad, Thermodynamics, Design","www.ucl.ac.uk"
"C_UK080_298","UK080","SOCIAL_SCIENCE","BSc (Hons) Urban Planning, Design and Management (Year Abroad)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 7.5 (7.0)","Urban planning path featuring an integrated year of study abroad.","Urban Design, Year Abroad, Planning Law, Sustainability","www.ucl.ac.uk"
"C_UK080_299","UK080","HUMANITIES","BA (Hons) Ancient History and Egyptology (International Programme)","UG","2026","September","4 Years","Bloomsbury","AAA; IELTS 7.5 (7.0)","Egyptology path featuring a mandatory third year of study at an international partner.","Hieroglyphics, Year Abroad, Greek History, Material Culture","www.ucl.ac.uk"
"C_UK080_300","UK080","SCIENCE","BSc (Hons) Medical Biochemistry (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building science foundations for medical biochemistry entry.","Foundation Science, Bio Basics, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_301","UK080","SCIENCE","BSc (Hons) Medical Genetics (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building science foundations for medical genetics entry.","Foundation Science, Bio Basics, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_302","UK080","SCIENCE","BSc (Hons) Molecular Biology (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building science foundations for molecular biology entry.","Foundation Science, Bio Basics, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_303","UK080","SCIENCE","BSc (Hons) Pharmacology (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building science foundations for the pharmacology degree.","Foundation Science, Bio Basics, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_304","UK080","SCIENCE","BSc (Hons) Biochemistry (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building science foundations for the biochemistry degree.","Foundation Science, Bio Basics, Study Skills, Project","www.ucl.ac.uk"
"C_UK080_305","UK080","ENGINEERING","BEng (Hons) Chemical Engineering (with Foundation Year)","UG","2026","September","4 Years","Bloomsbury","AAB; IELTS 6.0 (5.5)","Preparatory year building STEM foundations for chemical engineering entry.","Foundation Maths, Chem Basics, Study Skills, Project","www.ucl.ac.uk"
