tuition_id,course_id,university_id,academic_year,residency,tuition_fee,scholarship_amount,tuition_deposit,currency
TF_BED084_02_EU,C_BED084_02,UK084,2026,EU,9250.00,0.00,0.00,GBP
TF_BRA086_01_INTL,C_BRA086_01,UK086,2026,INTL,17200.00,2000.00,1000.00,GBP
TF_BRA086_01_EU,C_BRA086_01,UK086,2026,EU,9250.00,0.00,0.00,GBP
TF_BRI088_01_INTL,C_BRI088_01,UK088,2026,INTL,16500.00,1000.00,1000.00,GBP
TF_BRI088_01_EU,C_BRI088_01,UK088,2026,EU,9250.00,0.00,0.00,GBP
TF_CHE091_01_INTL,C_CHE091_01,UK091,2026,INTL,15500.00,1000.00,1000.00,GBP
TF_CHE091_01_EU,C_CHE091_01,UK091,2026,EU,9250.00,0.00,0.00,GBP
TF_CHI093_01_INTL,C_CHI093_01,UK093,2026,INTL,15500.00,1000.00,1000.00,GBP
TF_CHI093_01_EU,C_CHI093_01,UK093,2026,EU,9250.00,0.00,0.00,GBP
TF_CUM094_01_INTL,C_CUM094_01,UK094,2026,INTL,15500.00,1000.00,1000.00,GBP
TF_CUM094_01_EU,C_CUM094_01,UK094,2026,EU,9250.00,0.00,0.00,GBP
TF_CUM094_02_INTL,C_CUM094_02,UK094,2026,INTL,15500.00,1000.00,1000.00,GBP
TF_CUM094_02_EU,C_CUM094_02,UK094,2026,EU,9250.00,0.00,0.00,GBP
TF_DER095_01_INTL,C_DER095_01,UK095,2026,INTL,16000.00,1000.00,1000.00,GBP
TF_DER095_01_EU,C_DER095_01,UK095,2026,EU,9250.00,0.00,0.00,GBP
TF_DER095_02_INTL,C_DER095_02,UK095,2026,INTL,16000.00,1000.00,1000.00,GBP
TF_DER095_02_EU,C_DER095_02,UK095,2026,EU,9250.00,0.00,0.00,GBP
TF_UEL099_01_INTL,C_UEL099_01,UK099,2026,INTL,15500.00,1000.00,1000.00,GBP
TF_UEL099_01_EU,C_UEL099_01,UK099,2026,EU,9250.00,0.00,0.00,GBP
TF_UEL099_02_INTL,C_UEL099_02,UK099,2026,INTL,16000.00,1000.00,1000.00,GBP
TF_UEL099_02_EU,C_UEL099_02,UK099,2026,EU,9250.00,0.00,0.00,GBP
TF_EXE101_01_INTL,C_EXE101_01,UK101,2026,INTL,18500.00,2000.00,1000.00,GBP
TF_EXE101_01_EU,C_EXE101_01,UK101,2026,EU,9250.00,0.00,0.00,GBP
TF_UOG104_01_INTL,C_UOG104_01,UK104,2026,INTL,16000.00,1000.00,1000.00,GBP
TF_UOG104_01_EU,C_UOG104_01,UK104,2026,EU,9250.00,0.00,0.00,GBP
TF_UOG104_02_INTL,C_UOG104_02,UK104,2026,INTL,16000.00,1000.00,1000.00,GBP
TF_UOG104_02_EU,C_UOG104_02,UK104,2026,EU,9250.00,0.00,0.00,GBP
TF_UOG104_03_INTL,C_UOG104_03,UK104,2026,INTL,16000.00,1000.00,1000.00,GBP
TF_UOG104_03_EU,C_UOG104_03,UK104,2026,EU,9250.00,0.00,0.00,GBP
TF_UGM105_01_INTL,C_UGM105_01,UK105,2026,INTL,13500.00,1000.00,500.00,GBP
TF_UGM105_01_EU,C_UGM105_01,UK105,2026,EU,9250.00,0.00,0.00,GBP
TF_GRE106_01_INTL,C_GRE106_01,UK106,2026,INTL,17000.00,1500.00,1000.00,GBP
TF_GRE106_01_EU,C_GRE106_01,UK106,2026,EU,9250.00,0.00,0.00,GBP
TF_GRE106_02_INTL,C_GRE106_02,UK106,2026,INTL,17000.00,1500.00,1000.00,GBP
TF_GRE106_02_EU,C_GRE106_02,UK106,2026,EU,9250.00,0.00,0.00,GBP
TF_HER107_01_INTL,C_HER107_01,UK107,2026,INTL,15500.00,1000.00,1000.00,GBP
TF_HER107_01_EU,C_HER107_01,UK107,2026,EU,9250.00,0.00,0.00,GBP
TF_HER107_02_INTL,C_HER107_02,UK107,2026,INTL,16250.00,1000.00,1000.00,GBP
TF_HER107_02_EU,C_HER107_02,UK107,2026,EU,9250.00,0.00,0.00,GBP
TF_HUD108_01_INTL,C_HUD108_01,UK108,2026,INTL,16500.00,2000.00,1000.00,GBP
TF_HUD108_01_EU,C_HUD108_01,UK108,2026,EU,9250.00,0.00,0.00,GBP
TF_HUL109_01_INTL,C_HUL109_01,UK109,2026,INTL,16000.00,1000.00,1000.00,GBP
TF_HUL109_01_EU,C_HUL109_01,UK109,2026,EU,9250.00,0.00,0.00,GBP
TF_UCL111_01_INTL,C_UCL111_01,UK111,2026,INTL,16500.00,1000.00,1000.00,GBP
TF_UCL111_01_EU,C_UCL111_01,UK111,2026,EU,9250.00,0.00,0.00,GBP
TF_UCL111_02_INTL,C_UCL111_02,UK111,2026,INTL,16500.00,1000.00,1000.00,GBP
TF_UCL111_02_EU,C_UCL111_02,UK111,2026,EU,9250.00,0.00,0.00,GBP
TF_LIN114_01_INTL,C_LIN114_01,UK114,2026,INTL,16200.00,1000.00,1000.00,GBP
TF_LIN114_01_EU,C_LIN114_01,UK114,2026,EU,9250.00,0.00,0.00,GBP
TF_NBR118_01_INTL,C_NBR118_01,UK118,2026,INTL,17500.00,2000.00,1000.00,GBP
TF_NBR118_01_EU,C_NBR118_01,UK118,2026,EU,9250.00,0.00,0.00,GBP
TF_NBR118_02_INTL,C_NBR118_02,UK118,2026,INTL,17500.00,2000.00,1000.00,GBP
TF_NBR118_02_EU,C_NBR118_02,UK118,2026,EU,9250.00,0.00,0.00,GBP
TF_NBR118_03_INTL,C_NBR118_03,UK118,2026,INTL,17500.00,2000.00,1000.00,GBP
TF_NBR118_03_EU,C_NBR118_03,UK118,2026,EU,9250.00,0.00,0.00,GBP
TF_PLY121_01_INTL,C_PLY121_01,UK121,2026,INTL,17100.00,1000.00,1000.00,GBP
TF_PLY121_01_EU,C_PLY121_01,UK121,2026,EU,9790.00,0.00,0.00,GBP
TF_POR122_01_INTL,C_POR122_01,UK122,2026,INTL,16900.00,1000.00,1000.00,GBP
TF_POR122_01_EU,C_POR122_01,UK122,2026,EU,9790.00,0.00,0.00,GBP
TF_USW124_01_INTL,C_USW124_01,UK124,2026,INTL,16800.00,1000.00,1000.00,GBP
TF_USW124_01_EU,C_USW124_01,UK124,2026,EU,9790.00,0.00,0.00,GBP
TF_USW124_02_INTL,C_USW124_02,UK124,2026,INTL,17200.00,1000.00,1000.00,GBP
TF_USW124_02_EU,C_USW124_02,UK124,2026,EU,9790.00,0.00,0.00,GBP
TF_MAR127_01_INTL,C_MAR127_01,UK127,2026,INTL,15200.00,1000.00,500.00,GBP
TF_MAR127_01_EU,C_MAR127_01,UK127,2026,EU,9790.00,0.00,0.00,GBP
TF_STA128_01_INTL,C_STA128_01,UK128,2026,INTL,17085.00,1000.00,1000.00,GBP
TF_STA128_01_EU,C_STA128_01,UK128,2026,EU,9790.00,0.00,0.00,GBP
TF_STA128_02_INTL,C_STA128_02,UK128,2026,INTL,17085.00,1000.00,1000.00,GBP
TF_STA128_02_EU,C_STA128_02,UK128,2026,EU,9790.00,0.00,0.00,GBP
TF_SUF131_01_INTL,C_SUF131_01,UK131,2026,INTL,16070.00,1000.00,1000.00,GBP
TF_SUF131_01_EU,C_SUF131_01,UK131,2026,EU,9790.00,0.00,0.00,GBP
TF_SUN132_01_INTL,C_SUN132_01,UK132,2026,INTL,17500.00,1000.00,1000.00,GBP
TF_SUN132_01_EU,C_SUN132_01,UK132,2026,EU,9790.00,0.00,0.00,GBP
TF_SUN132_02_INTL,C_SUN132_02,UK132,2026,INTL,17500.00,1000.00,1000.00,GBP
TF_SUN132_02_EU,C_SUN132_02,UK132,2026,EU,9790.00,0.00,0.00,GBP
TF_UHI136_01_INTL,C_UHI136_01,UK136,2026,INTL,15870.00,1000.00,500.00,GBP
TF_UHI136_01_EU,C_UHI136_01,UK136,2026,EU,9790.00,0.00,0.00,GBP
TF_UWE137_01_INTL,C_UWE137_01,UK137,2026,INTL,17000.00,1000.00,1000.00,GBP
TF_UWE137_01_EU,C_UWE137_01,UK137,2026,EU,9790.00,0.00,0.00,GBP
TF_UWS138_01_INTL,C_UWS138_01,UK138,2026,INTL,16275.00,1000.00,1000.00,GBP
TF_UWS138_01_EU,C_UWS138_01,UK138,2026,EU,9790.00,0.00,0.00,GBP
TF_UWS138_02_INTL,C_UWS138_02,UK138,2026,INTL,18900.00,1000.00,1000.00,GBP
TF_UWS138_02_EU,C_UWS138_02,UK138,2026,EU,9790.00,0.00,0.00,GBP
TF_ULS139_01_INTL,C_ULS139_01,UK139,2026,INTL,16320.00,2000.00,1000.00,GBP
TF_ULS139_01_EU,C_ULS139_01,UK139,2026,EU,4905.00,0.00,0.00,GBP
TF_WTS140_01_INTL,C_WTS140_01,UK140,2026,INTL,15525.00,1000.00,1000.00,GBP
TF_WTS140_01_EU,C_WTS140_01,UK140,2026,EU,9790.00,0.00,0.00,GBP
TF_WES142_01_INTL,C_WES142_01,UK142,2026,INTL,16500.00,1000.00,1000.00,GBP
TF_WES142_01_EU,C_WES142_01,UK142,2026,EU,9790.00,0.00,0.00,GBP
TF_WOL143_01_INTL,C_WOL143_01,UK143,2026,INTL,15500.00,1000.00,1000.00,GBP
TF_WOL143_01_EU,C_WOL143_01,UK143,2026,EU,9790.00,0.00,0.00,GBP
TF_WRE145_01_INTL,C_WRE145_01,UK145,2026,INTL,11750.00,1000.00,500.00,GBP
TF_WRE145_01_EU,C_WRE145_01,UK145,2026,EU,9790.00,0.00,0.00,GBP
TF_YSJ146_01_INTL,C_YSJ146_01,UK146,2026,INTL,15000.00,1000.00,1000.00,GBP
TF_YSJ146_01_EU,C_YSJ146_01,UK146,2026,EU,9790.00,0.00,0.00,GBP
TF_BED084_09_INTL,C_BED084_09,UK084,2026,INTL,16800.00,1000.00,1000.00,GBP
TF_BED084_09_EU,C_BED084_09,UK084,2026,EU,9790.00,0.00,0.00,GBP
TF_HUD108_09_INTL,C_HUD108_09,UK108,2026,INTL,19800.00,1000.00,1000.00,GBP
TF_HUD108_09_EU,C_HUD108_09,UK108,2026,EU,9790.00,0.00,0.00,GBP
TF_DER095_09_INTL,C_DER095_09,UK095,2026,INTL,5430.00,500.00,500.00,GBP
TF_DER095_09_EU,C_DER095_09,UK095,2026,EU,5430.00,0.00,0.00,GBP
TF_BCU012_09_INTL,C_BCU012_09,UK012,2026,INTL,18570.00,1000.00,1000.00,GBP
TF_BCU012_09_EU,C_BCU012_09,UK012,2026,EU,9790.00,0.00,0.00,GBP
TF_MDX048_09_INTL,C_MDX048_09,UK048,2026,INTL,16600.00,1000.00,1000.00,GBP
TF_MDX048_09_EU,C_MDX048_09,UK048,2026,EU,9790.00,0.00,0.00,GBP
TF_GRE106_09_INTL,C_GRE106_09,UK106,2026,INTL,17000.00,1000.00,1000.00,GBP
TF_GRE106_09_EU,C_GRE106_09,UK106,2026,EU,9790.00,0.00,0.00,GBP
TF_PLY121_09_INTL,C_PLY121_09,UK121,2026,INTL,17500.00,1000.00,1000.00,GBP
TF_PLY121_09_EU,C_PLY121_09,UK121,2026,EU,9790.00,0.00,0.00,GBP
