tuition_id,course_id,university_id,academic_year,residency,tuition_fee,scholarship_amount,tuition_deposit,currency
TF_HWU032_R01_INTL,C_HWU032_RES_01,UK032,2026,INTL,22500.00,3000.00,4000.00,GBP
TF_HWU032_R01_HOME,C_HWU032_RES_01,UK032,2026,HOME,5500.00,0.00,0.00,GBP
TF_HWU032_R03_INTL,C_HWU032_RES_03,UK032,2026,INTL,26604.00,3000.00,4000.00,GBP
TF_HWU032_R03_HOME,C_HWU032_RES_03,UK032,2026,HOME,12000.00,0.00,0.00,GBP
TF_KEE033_R01_INTL,C_KEE033_RES_01,UK033,2026,INTL,19500.00,2500.00,3000.00,GBP
TF_KEE033_R01_HOME,C_KEE033_RES_01,UK033,2026,HOME,5200.00,0.00,0.00,GBP
TF_KEE033_R02_INTL,C_KEE033_RES_02,UK033,2026,INTL,17500.00,2500.00,3000.00,GBP
TF_KEE033_R02_HOME,C_KEE033_RES_02,UK033,2026,HOME,4900.00,0.00,0.00,GBP
TF_KEE033_R03_INTL,C_KEE033_RES_03,UK033,2026,INTL,17500.00,2500.00,3000.00,GBP
TF_KEE033_R03_HOME,C_KEE033_RES_03,UK033,2026,HOME,4900.00,0.00,0.00,GBP
TF_KEE033_R04_INTL,C_KEE033_RES_04,UK033,2026,INTL,19500.00,2500.00,3000.00,GBP
TF_KEE033_R04_HOME,C_KEE033_RES_04,UK033,2026,HOME,5200.00,0.00,0.00,GBP
TF_KCL034_R01_INTL,C_KCL034_RES_01,UK034,2026,INTL,29500.00,0.00,5000.00,GBP
TF_KCL034_R01_HOME,C_KCL034_RES_01,UK034,2026,HOME,12000.00,0.00,0.00,GBP
TF_KCL034_R03_INTL,C_KCL034_RES_03,UK034,2026,INTL,24500.00,0.00,5000.00,GBP
TF_KCL034_R03_HOME,C_KCL034_RES_03,UK034,2026,HOME,10500.00,0.00,0.00,GBP
TF_KCL034_R06_INTL,C_KCL034_RES_06,UK034,2026,INTL,24500.00,0.00,5000.00,GBP
TF_KCL034_R06_HOME,C_KCL034_RES_06,UK034,2026,HOME,10500.00,0.00,0.00,GBP
TF_KCL034_R09_INTL,C_KCL034_RES_09,UK034,2026,INTL,23500.00,0.00,5000.00,GBP
TF_KCL034_R09_HOME,C_KCL034_RES_09,UK034,2026,HOME,6500.00,0.00,0.00,GBP
TF_KIN035_R01_INTL,C_KIN035_RES_01,UK035,2026,INTL,17500.00,2000.00,3000.00,GBP
TF_KIN035_R01_HOME,C_KIN035_RES_01,UK035,2026,HOME,5500.00,0.00,0.00,GBP
TF_KIN035_R03_INTL,C_KIN035_RES_03,UK035,2026,INTL,17000.00,2000.00,3000.00,GBP
TF_KIN035_R03_HOME,C_KIN035_RES_03,UK035,2026,HOME,5250.00,0.00,0.00,GBP
TF_KIN035_R04_INTL,C_KIN035_RES_04,UK035,2026,INTL,18500.00,2000.00,3000.00,GBP
TF_KIN035_R04_HOME,C_KIN035_RES_04,UK035,2026,HOME,5800.00,0.00,0.00,GBP
TF_LAN036_R01_INTL,C_LAN036_RES_01,UK036,2026,INTL,22500.00,5000.00,3000.00,GBP
TF_LAN036_R01_HOME,C_LAN036_RES_01,UK036,2026,HOME,12000.00,0.00,0.00,GBP
TF_LAN036_R02_INTL,C_LAN036_RES_02,UK036,2026,INTL,24500.00,5000.00,3000.00,GBP
TF_LAN036_R02_HOME,C_LAN036_RES_02,UK036,2026,HOME,5500.00,0.00,0.00,GBP
TF_LAN036_R06_INTL,C_LAN036_RES_06,UK036,2026,INTL,21000.00,5000.00,3000.00,GBP
TF_LAN036_R06_HOME,C_LAN036_RES_06,UK036,2026,HOME,5250.00,0.00,0.00,GBP
TF_LAU037_R01_INTL,C_LAU037_RES_01,UK037,2026,INTL,18500.00,2000.00,3000.00,GBP
TF_LAU037_R01_HOME,C_LAU037_RES_01,UK037,2026,HOME,9500.00,0.00,0.00,GBP
TF_LBU038_R01_INTL,C_LBU038_RES_01,UK038,2026,INTL,17500.00,3000.00,3000.00,GBP
TF_LBU038_R01_HOME,C_LBU038_RES_01,UK038,2026,HOME,5500.00,0.00,0.00,GBP
TF_LBU038_R03_INTL,C_LBU038_RES_03,UK038,2026,INTL,16500.00,3000.00,3000.00,GBP
TF_LBU038_R03_HOME,C_LBU038_RES_03,UK038,2026,HOME,5250.00,0.00,0.00,GBP
TF_LTU039_R01_INTL,C_LTU039_RES_01,UK039,2026,INTL,15500.00,0.00,3000.00,GBP
TF_LTU039_R01_HOME,C_LTU039_RES_01,UK039,2026,HOME,4850.00,0.00,0.00,GBP
TF_LTU039_R04_INTL,C_LTU039_RES_04,UK039,2026,INTL,15500.00,0.00,3000.00,GBP
TF_LTU039_R04_HOME,C_LTU039_RES_04,UK039,2026,HOME,4850.00,0.00,0.00,GBP
TF_BGU040_R01_INTL,C_BGU040_RES_01,UK040,2026,INTL,15500.00,1000.00,3000.00,GBP
TF_BGU040_R01_HOME,C_BGU040_RES_01,UK040,2026,HOME,4850.00,0.00,0.00,GBP
TF_LHO041_R01_INTL,C_LHO041_RES_01,UK041,2026,INTL,14500.00,1000.00,3000.00,GBP
TF_LHO041_R01_HOME,C_LHO041_RES_01,UK041,2026,HOME,5250.00,0.00,0.00,GBP
TF_LJM042_R01_INTL,C_LJM042_RES_01,UK042,2026,INTL,17500.00,3000.00,3000.00,GBP
TF_LJM042_R01_HOME,C_LJM042_RES_01,UK042,2026,HOME,5500.00,0.00,0.00,GBP
TF_LJM042_R04_INTL,C_LJM042_RES_04,UK042,2026,INTL,16500.00,3000.00,3000.00,GBP
TF_LJM042_R04_HOME,C_LJM042_RES_04,UK042,2026,HOME,5250.00,0.00,0.00,GBP
TF_LST043_R01_INTL,C_LST043_RES_01,UK043,2026,INTL,24000.00,0.00,3000.00,GBP
TF_LST043_R01_HOME,C_LST043_RES_01,UK043,2026,HOME,10500.00,0.00,0.00,GBP
TF_LBS044_R01_INTL,C_LBS044_RES_01,UK044,2026,INTL,45000.00,0.00,5000.00,GBP
TF_LBS044_R01_HOME,C_LBS044_RES_01,UK044,2026,HOME,22500.00,0.00,0.00,GBP
TF_LBS044_R03_INTL,C_LBS044_RES_03,UK044,2026,INTL,45000.00,0.00,5000.00,GBP
TF_LBS044_R03_HOME,C_LBS044_RES_03,UK044,2026,HOME,22500.00,0.00,0.00,GBP
TF_LMU045_R01_INTL,C_LMU045_RES_01,UK045,2026,INTL,18000.00,2000.00,3000.00,GBP
TF_LMU045_R01_HOME,C_LMU045_RES_01,UK045,2026,HOME,5500.00,0.00,0.00,GBP
TF_LMU045_R02_INTL,C_LMU045_RES_02,UK045,2026,INTL,18000.00,2000.00,3000.00,GBP
TF_LMU045_R02_HOME,C_LMU045_RES_02,UK045,2026,HOME,5500.00,0.00,0.00,GBP
TF_LSB046_R01_INTL,C_LSB046_RES_01,UK046,2026,INTL,17000.00,1500.00,3500.00,GBP
TF_LSB046_R01_HOME,C_LSB046_RES_01,UK046,2026,HOME,5500.00,0.00,0.00,GBP
TF_LSB046_R02_INTL,C_LSB046_RES_02,UK046,2026,INTL,17000.00,1500.00,3500.00,GBP
TF_LSB046_R02_HOME,C_LSB046_RES_02,UK046,2026,HOME,5500.00,0.00,0.00,GBP
TF_LSB046_R03_INTL,C_LSB046_RES_03,UK046,2026,INTL,17000.00,1500.00,3500.00,GBP
TF_LSB046_R03_HOME,C_LSB046_RES_03,UK046,2026,HOME,5500.00,0.00,0.00,GBP
TF_LSB046_R04_INTL,C_LSB046_RES_04,UK046,2026,INTL,17000.00,1500.00,3500.00,GBP
TF_LSB046_R04_HOME,C_LSB046_RES_04,UK046,2026,HOME,5500.00,0.00,0.00,GBP
TF_MMU047_R01_INTL,C_MMU047_RES_01,UK047,2026,INTL,20500.00,2000.00,3000.00,GBP
TF_MMU047_R01_HOME,C_MMU047_RES_01,UK047,2026,HOME,5500.00,0.00,0.00,GBP
TF_MMU047_R03_INTL,C_MMU047_RES_03,UK047,2026,INTL,20500.00,2000.00,3000.00,GBP
TF_MMU047_R03_HOME,C_MMU047_RES_03,UK047,2026,HOME,5500.00,0.00,0.00,GBP
TF_MMU047_R04_INTL,C_MMU047_RES_04,UK047,2026,INTL,20500.00,2000.00,3000.00,GBP
TF_MMU047_R04_HOME,C_MMU047_RES_04,UK047,2026,HOME,5500.00,0.00,0.00,GBP
TF_MDX048_R01_INTL,C_MDX048_RES_01,UK048,2026,INTL,17500.00,2000.00,3000.00,GBP
TF_MDX048_R01_HOME,C_MDX048_RES_01,UK048,2026,HOME,5500.00,0.00,0.00,GBP
TF_MDX048_R02_INTL,C_MDX048_RES_02,UK048,2026,INTL,17000.00,2000.00,3000.00,GBP
TF_MDX048_R02_HOME,C_MDX048_RES_02,UK048,2026,HOME,5250.00,0.00,0.00,GBP
TF_NEW049_R01_INTL,C_NEW049_RES_01,UK049,2026,INTL,28500.00,0.00,5000.00,GBP
TF_NEW049_R01_HOME,C_NEW049_RES_01,UK049,2026,HOME,12500.00,0.00,0.00,GBP
TF_NEW049_R05_INTL,C_NEW049_RES_05,UK049,2026,INTL,21500.00,0.00,5000.00,GBP
TF_NEW049_R05_HOME,C_NEW049_RES_05,UK049,2026,HOME,8500.00,0.00,0.00,GBP
TF_NUL050_R01_INTL,C_NUL050_RES_01,UK050,2026,INTL,22500.00,0.00,3000.00,GBP
TF_NUL050_R01_HOME,C_NUL050_RES_01,UK050,2026,HOME,11000.00,0.00,0.00,GBP
TF_NUA051_R01_INTL,C_NUA051_RES_01,UK051,2026,INTL,18500.00,2000.00,3000.00,GBP
TF_NUA051_R01_HOME,C_NUA051_RES_01,UK051,2026,HOME,9500.00,0.00,0.00,GBP
TF_NTU052_R01_INTL,C_NTU052_RES_01,UK052,2026,INTL,19500.00,3000.00,4000.00,GBP
TF_NTU052_R01_HOME,C_NTU052_RES_01,UK052,2026,HOME,5500.00,0.00,0.00,GBP
TF_NTU052_R03_INTL,C_NTU052_RES_03,UK052,2026,INTL,17500.00,3000.00,4000.00,GBP
TF_NTU052_R03_HOME,C_NTU052_RES_03,UK052,2026,HOME,5000.00,0.00,0.00,GBP
TF_OXB053_R01_INTL,C_OXB053_RES_01,UK053,2026,INTL,17500.00,2000.00,3000.00,GBP
TF_OXB053_R01_HOME,C_OXB053_RES_01,UK053,2026,HOME,5250.00,0.00,0.00,GBP
TF_OXB053_R03_INTL,C_OXB053_RES_03,UK053,2026,INTL,19500.00,2000.00,3000.00,GBP
TF_OXB053_R03_HOME,C_OXB053_RES_03,UK053,2026,HOME,5500.00,0.00,0.00,GBP
TF_QMU054_R01_INTL,C_QMU054_RES_01,UK054,2026,INTL,16500.00,3000.00,3000.00,GBP
TF_QMU054_R01_HOME,C_QMU054_RES_01,UK054,2026,HOME,5100.00,0.00,0.00,GBP
TF_QM055_R01_INTL,C_QM055_RES_01,UK055,2026,INTL,26500.00,0.00,2000.00,GBP
TF_QM055_R01_EU,C_QM055_RES_01,UK055,2026,EU,18000.00,0.00,0.00,GBP
TF_QM055_R02_INTL,C_QM055_RES_02,UK055,2026,INTL,26500.00,0.00,2000.00,GBP
TF_QM055_R02_EU,C_QM055_RES_02,UK055,2026,EU,18000.00,0.00,0.00,GBP
TF_QM055_R03_INTL,C_QM055_RES_03,UK055,2026,INTL,32000.00,0.00,2000.00,GBP
TF_QM055_R03_EU,C_QM055_RES_03,UK055,2026,EU,18000.00,0.00,0.00,GBP
TF_QM055_R04_INTL,C_QM055_RES_04,UK055,2026,INTL,24500.00,0.00,2000.00,GBP
TF_QM055_R04_EU,C_QM055_RES_04,UK055,2026,EU,18000.00,0.00,0.00,GBP
TF_QM055_R05_INTL,C_QM055_RES_05,UK055,2026,INTL,26500.00,0.00,2000.00,GBP
TF_QM055_R05_EU,C_QM055_RES_05,UK055,2026,EU,18000.00,0.00,0.00,GBP
TF_QM055_R06_INTL,C_QM055_RES_06,UK055,2026,INTL,26500.00,0.00,2000.00,GBP
TF_QM055_R06_EU,C_QM055_RES_06,UK055,2026,EU,18000.00,0.00,0.00,GBP
TF_QM055_R07_INTL,C_QM055_RES_07,UK055,2026,INTL,26500.00,0.00,2000.00,GBP
TF_QM055_R07_EU,C_QM055_RES_07,UK055,2026,EU,18000.00,0.00,0.00,GBP
TF_QM055_R08_INTL,C_QM055_RES_08,UK055,2026,INTL,32000.00,0.00,2000.00,GBP
TF_QM055_R08_EU,C_QM055_RES_08,UK055,2026,EU,18000.00,0.00,0.00,GBP
TF_QUB056_R01_INTL,C_QUB056_RES_01,UK056,2026,INTL,25000.00,2500.00,1000.00,GBP
TF_QUB056_R01_EU,C_QUB056_RES_01,UK056,2026,EU,12000.00,0.00,0.00,GBP
TF_QUB056_R02_INTL,C_QUB056_RES_02,UK056,2026,INTL,19500.00,2500.00,1000.00,GBP
TF_QUB056_R02_EU,C_QUB056_RES_02,UK056,2026,EU,12000.00,0.00,0.00,GBP
TF_QUB056_R03_INTL,C_QUB056_RES_03,UK056,2026,INTL,21500.00,2500.00,1000.00,GBP
TF_QUB056_R03_EU,C_QUB056_RES_03,UK056,2026,EU,12000.00,0.00,0.00,GBP
TF_QUB056_R04_INTL,C_QUB056_RES_04,UK056,2026,INTL,19500.00,2500.00,1000.00,GBP
TF_QUB056_R04_EU,C_QUB056_RES_04,UK056,2026,EU,12000.00,0.00,0.00,GBP
TF_RAV057_R01_INTL,C_RAV057_RES_01,UK057,2026,INTL,18500.00,0.00,1000.00,GBP
TF_RAV057_R01_EU,C_RAV057_RES_01,UK057,2026,EU,17500.00,0.00,0.00,GBP
TF_REG058_R01_INTL,C_REG058_RES_01,UK058,2026,INTL,26500.00,0.00,1000.00,GBP
TF_REG058_R01_EU,C_REG058_RES_01,UK058,2026,EU,18500.00,0.00,0.00,GBP
TF_ROE059_R01_INTL,C_ROE059_RES_01,UK059,2026,INTL,16500.00,2500.00,1000.00,GBP
TF_ROE059_R01_EU,C_ROE059_RES_01,UK059,2026,EU,15500.00,0.00,0.00,GBP
TF_ROE059_R02_INTL,C_ROE059_RES_02,UK059,2026,INTL,16500.00,2500.00,1000.00,GBP
TF_ROE059_R02_EU,C_ROE059_RES_02,UK059,2026,EU,15500.00,0.00,0.00,GBP
TF_ROE059_R03_INTL,C_ROE059_RES_03,UK059,2026,INTL,16500.00,2500.00,1000.00,GBP
TF_ROE059_R03_EU,C_ROE059_RES_03,UK059,2026,EU,15500.00,0.00,0.00,GBP
TF_RAU060_R01_INTL,C_RAU060_RES_01,UK060,2026,INTL,17500.00,0.00,1000.00,GBP
TF_RAU060_R01_EU,C_RAU060_RES_01,UK060,2026,EU,13500.00,0.00,0.00,GBP
TF_RVC061_R01_INTL,C_RVC061_RES_01,UK061,2026,INTL,28500.00,0.00,2000.00,GBP
TF_RVC061_R01_EU,C_RVC061_RES_01,UK061,2026,EU,18000.00,0.00,0.00,GBP
TF_SHU062_R01_INTL,C_SHU062_RES_01,UK062,2026,INTL,17500.00,0.00,1000.00,GBP
TF_SHU062_R01_EU,C_SHU062_RES_01,UK062,2026,EU,12500.00,0.00,0.00,GBP
TF_SHU062_R02_INTL,C_SHU062_RES_02,UK062,2026,INTL,17500.00,0.00,1000.00,GBP
TF_SHU062_R02_EU,C_SHU062_RES_02,UK062,2026,EU,12500.00,0.00,0.00,GBP
TF_SHU062_R03_INTL,C_SHU062_RES_03,UK062,2026,INTL,17500.00,0.00,1000.00,GBP
TF_SHU062_R03_EU,C_SHU062_RES_03,UK062,2026,EU,12500.00,0.00,0.00,GBP
TF_SOA063_R01_INTL,C_SOA063_RES_01,UK063,2026,INTL,24500.00,5000.00,1000.00,GBP
TF_SOA063_R01_EU,C_SOA063_RES_01,UK063,2026,EU,18000.00,0.00,0.00,GBP
TF_SOA063_R02_INTL,C_SOA063_RES_02,UK063,2026,INTL,24500.00,5000.00,1000.00,GBP
TF_SOA063_R02_EU,C_SOA063_RES_02,UK063,2026,EU,18000.00,0.00,0.00,GBP
TF_SOA063_R03_INTL,C_SOA063_RES_03,UK063,2026,INTL,24500.00,5000.00,1000.00,GBP
TF_SOA063_R03_EU,C_SOA063_RES_03,UK063,2026,EU,18000.00,0.00,0.00,GBP
TF_SOL064_R01_INTL,C_SOL064_RES_01,UK064,2026,INTL,16500.00,1000.00,1000.00,GBP
TF_SOL064_R01_EU,C_SOL064_RES_01,UK064,2026,EU,13000.00,0.00,0.00,GBP
TF_SOL064_R02_INTL,C_SOL064_RES_02,UK064,2026,INTL,16500.00,1000.00,1000.00,GBP
TF_SOL064_R02_EU,C_SOL064_RES_02,UK064,2026,EU,13000.00,0.00,0.00,GBP
TF_SOL064_R03_INTL,C_SOL064_RES_03,UK064,2026,INTL,16500.00,1000.00,1000.00,GBP
TF_SOL064_R03_EU,C_SOL064_RES_03,UK064,2026,EU,13000.00,0.00,0.00,GBP
TF_SMB065_R01_INTL,C_SMB065_RES_01,UK065,2026,INTL,15000.00,0.00,1000.00,GBP
TF_SMB065_R01_EU,C_SMB065_RES_01,UK065,2026,EU,11500.00,0.00,0.00,GBP
TF_SML066_R01_INTL,C_SML066_RES_01,UK066,2026,INTL,16500.00,1500.00,1000.00,GBP
TF_SML066_R01_EU,C_SML066_RES_01,UK066,2026,EU,16500.00,0.00,0.00,GBP
TF_SML066_R02_INTL,C_SML066_RES_02,UK066,2026,INTL,16500.00,1500.00,1000.00,GBP
TF_SML066_R02_EU,C_SML066_RES_02,UK066,2026,EU,16500.00,0.00,0.00,GBP
TF_SML066_R03_INTL,C_SML066_RES_03,UK066,2026,INTL,16500.00,1500.00,1000.00,GBP
TF_SML066_R03_EU,C_SML066_RES_03,UK066,2026,EU,16500.00,0.00,0.00,GBP
TF_SWA068_R01_INTL,C_SWA068_RES_01,UK068,2026,INTL,21000.00,0.00,1000.00,GBP
TF_SWA068_R01_EU,C_SWA068_RES_01,UK068,2026,EU,12500.00,0.00,0.00,GBP
TF_SWA068_R02_INTL,C_SWA068_RES_02,UK068,2026,INTL,21000.00,0.00,1000.00,GBP
TF_SWA068_R02_EU,C_SWA068_RES_02,UK068,2026,EU,12500.00,0.00,0.00,GBP
TF_SWA068_R03_INTL,C_SWA068_RES_03,UK068,2026,INTL,19500.00,6000.00,1000.00,GBP
TF_SWA068_R03_EU,C_SWA068_RES_03,UK068,2026,EU,12500.00,0.00,0.00,GBP
TF_SWA068_R04_INTL,C_SWA068_RES_04,UK068,2026,INTL,21000.00,0.00,1000.00,GBP
TF_SWA068_R04_EU,C_SWA068_RES_04,UK068,2026,EU,12500.00,0.00,0.00,GBP
TF_TEE069_R01_INTL,C_TEE069_RES_01,UK069,2026,INTL,16500.00,1500.00,1000.00,GBP
TF_TEE069_R01_EU,C_TEE069_RES_01,UK069,2026,EU,11500.00,0.00,0.00,GBP
TF_TEE069_R02_INTL,C_TEE069_RES_02,UK069,2026,INTL,15000.00,1500.00,1000.00,GBP
TF_TEE069_R02_EU,C_TEE069_RES_02,UK069,2026,EU,11500.00,0.00,0.00,GBP
TF_TEE069_R03_INTL,C_TEE069_RES_03,UK069,2026,INTL,15000.00,1500.00,1000.00,GBP
TF_TEE069_R03_EU,C_TEE069_RES_03,UK069,2026,EU,11500.00,0.00,0.00,GBP
TF_RGU070_R01_INTL,C_RGU070_RES_01,UK070,2026,INTL,16500.00,0.00,1000.00,GBP
TF_RGU070_R01_EU,C_RGU070_RES_01,UK070,2026,EU,12500.00,0.00,0.00,GBP
TF_RGU070_R02_INTL,C_RGU070_RES_02,UK070,2026,INTL,16500.00,0.00,1000.00,GBP
TF_RGU070_R02_EU,C_RGU070_RES_02,UK070,2026,EU,12500.00,0.00,0.00,GBP
TF_RGU070_R03_INTL,C_RGU070_RES_03,UK070,2026,INTL,18500.00,0.00,1000.00,GBP
TF_RGU070_R03_EU,C_RGU070_RES_03,UK070,2026,EU,12500.00,0.00,0.00,GBP
TF_BUC071_R01_INTL,C_BUC071_RES_01,UK071,2026,INTL,21500.00,0.00,1000.00,GBP
TF_BUC071_R01_EU,C_BUC071_RES_01,UK071,2026,EU,13500.00,0.00,0.00,GBP
TF_BUC071_R02_INTL,C_BUC071_RES_02,UK071,2026,INTL,21500.00,0.00,1000.00,GBP
TF_BUC071_R02_EU,C_BUC071_RES_02,UK071,2026,EU,13500.00,0.00,0.00,GBP
TF_BUC071_R03_INTL,C_BUC071_RES_03,UK071,2026,INTL,21500.00,0.00,1000.00,GBP
TF_BUC071_R03_EU,C_BUC071_RES_03,UK071,2026,EU,13500.00,0.00,0.00,GBP
TF_NTH073_R01_INTL,C_NTH073_RES_01,UK073,2026,INTL,16500.00,4950.00,1000.00,GBP
TF_NTH073_R01_EU,C_NTH073_RES_01,UK073,2026,EU,15500.00,0.00,0.00,GBP
TF_NTH073_R02_INTL,C_NTH073_RES_02,UK073,2026,INTL,16500.00,4950.00,1000.00,GBP
TF_NTH073_R02_EU,C_NTH073_RES_02,UK073,2026,EU,15500.00,0.00,0.00,GBP
TF_NTH073_R03_INTL,C_NTH073_RES_03,UK073,2026,INTL,16500.00,4950.00,1000.00,GBP
TF_NTH073_R03_EU,C_NTH073_RES_03,UK073,2026,EU,15500.00,0.00,0.00,GBP
TF_SAL074_R01_INTL,C_SAL074_RES_01,UK074,2026,INTL,18000.00,3000.00,1000.00,GBP
TF_SAL074_R01_EU,C_SAL074_RES_01,UK074,2026,EU,13000.00,0.00,0.00,GBP
TF_SAL074_R02_INTL,C_SAL074_RES_02,UK074,2026,INTL,18000.00,3000.00,1000.00,GBP
TF_SAL074_R02_EU,C_SAL074_RES_02,UK074,2026,EU,13000.00,0.00,0.00,GBP
TF_SAL074_R03_INTL,C_SAL074_RES_03,UK074,2026,INTL,18000.00,3000.00,1000.00,GBP
TF_SAL074_R03_EU,C_SAL074_RES_03,UK074,2026,EU,13000.00,0.00,0.00,GBP
TF_SHE075_R01_INTL,C_SHE075_RES_01,UK075,2026,INTL,22500.00,11250.00,1000.00,GBP
TF_SHE075_R01_EU,C_SHE075_RES_01,UK075,2026,EU,12500.00,0.00,0.00,GBP
TF_SHE075_R02_INTL,C_SHE075_RES_02,UK075,2026,INTL,26500.00,13250.00,1000.00,GBP
TF_SHE075_R02_EU,C_SHE075_RES_02,UK075,2026,EU,12500.00,0.00,0.00,GBP
TF_SHE075_R03_INTL,C_SHE075_RES_03,UK075,2026,INTL,26500.00,13250.00,1000.00,GBP
TF_SHE075_R03_EU,C_SHE075_RES_03,UK075,2026,EU,12500.00,0.00,0.00,GBP
TF_SHE075_R04_INTL,C_SHE075_RES_04,UK075,2026,INTL,22500.00,11250.00,1000.00,GBP
TF_SHE075_R04_EU,C_SHE075_RES_04,UK075,2026,EU,12500.00,0.00,0.00,GBP
TF_UWL076_R01_INTL,C_UWL076_RES_01,UK076,2026,INTL,16500.00,5000.00,1000.00,GBP
TF_UWL076_R01_EU,C_UWL076_RES_01,UK076,2026,EU,17500.00,0.00,0.00,GBP
TF_UWL076_R02_INTL,C_UWL076_RES_02,UK076,2026,INTL,16500.00,5000.00,1000.00,GBP
TF_UWL076_R02_EU,C_UWL076_RES_02,UK076,2026,EU,17500.00,0.00,0.00,GBP
TF_UWL076_R03_INTL,C_UWL076_RES_03,UK076,2026,INTL,16500.00,5000.00,1000.00,GBP
TF_UWL076_R03_EU,C_UWL076_RES_03,UK076,2026,EU,17500.00,0.00,0.00,GBP
TF_WIN077_R01_INTL,C_WIN077_RES_01,UK077,2026,INTL,16500.00,1000.00,1000.00,GBP
TF_WIN077_R01_EU,C_WIN077_RES_01,UK077,2026,EU,14000.00,0.00,0.00,GBP
TF_WIN077_R02_INTL,C_WIN077_RES_02,UK077,2026,INTL,16500.00,1000.00,1000.00,GBP
TF_WIN077_R02_EU,C_WIN077_RES_02,UK077,2026,EU,14000.00,0.00,0.00,GBP
TF_WIN077_R03_INTL,C_WIN077_RES_03,UK077,2026,INTL,16500.00,1000.00,1000.00,GBP
TF_WIN077_R03_EU,C_WIN077_RES_03,UK077,2026,EU,14000.00,0.00,0.00,GBP
TF_WOR078_R01_INTL,C_WOR078_RES_01,UK078,2026,INTL,16500.00,0.00,1000.00,GBP
TF_WOR078_R01_EU,C_WOR078_RES_01,UK078,2026,EU,12500.00,0.00,0.00,GBP
TF_WOR078_R02_INTL,C_WOR078_RES_02,UK078,2026,INTL,16500.00,0.00,1000.00,GBP
TF_WOR078_R02_EU,C_WOR078_RES_02,UK078,2026,EU,12500.00,0.00,0.00,GBP
TF_WOR078_R03_INTL,C_WOR078_RES_03,UK078,2026,INTL,16500.00,0.00,1000.00,GBP
TF_WOR078_R03_EU,C_WOR078_RES_03,UK078,2026,EU,12500.00,0.00,0.00,GBP
TF_UCB079_R01_INTL,C_UCB079_RES_01,UK079,2026,INTL,15500.00,0.00,1000.00,GBP
TF_UCB079_R01_EU,C_UCB079_RES_01,UK079,2026,EU,13500.00,0.00,0.00,GBP
TF_UCB079_R02_INTL,C_UCB079_RES_02,UK079,2026,INTL,15500.00,0.00,1000.00,GBP
TF_UCB079_R02_EU,C_UCB079_RES_02,UK079,2026,EU,13500.00,0.00,0.00,GBP
TF_UCL080_R01_INTL,C_UCL080_RES_01,UK080,2026,INTL,32500.00,0.00,2000.00,GBP
TF_UCL080_R01_EU,C_UCL080_RES_01,UK080,2026,EU,18500.00,0.00,0.00,GBP
TF_UCL080_R02_INTL,C_UCL080_RES_02,UK080,2026,INTL,32500.00,0.00,2000.00,GBP
TF_UCL080_R02_EU,C_UCL080_RES_02,UK080,2026,EU,18500.00,0.00,0.00,GBP
TF_UCL080_R03_INTL,C_UCL080_RES_03,UK080,2026,INTL,32500.00,0.00,2000.00,GBP
TF_UCL080_R03_EU,C_UCL080_RES_03,UK080,2026,EU,18500.00,0.00,0.00,GBP
TF_UCL080_R04_INTL,C_UCL080_RES_04,UK080,2026,INTL,35000.00,0.00,2000.00,GBP
TF_UCL080_R04_EU,C_UCL080_RES_04,UK080,2026,EU,18500.00,0.00,0.00,GBP
TF_UCL080_R05_INTL,C_UCL080_RES_05,UK080,2026,INTL,28500.00,0.00,2000.00,GBP
TF_UCL080_R05_EU,C_UCL080_RES_05,UK080,2026,EU,18500.00,0.00,0.00,GBP
TF_UCL080_R06_INTL,C_UCL080_RES_06,UK080,2026,INTL,28500.00,0.00,2000.00,GBP
TF_UCL080_R06_EU,C_UCL080_RES_06,UK080,2026,EU,18500.00,0.00,0.00,GBP
TF_UCA081_R01_INTL,C_UCA081_RES_01,UK081,2026,INTL,19500.00,0.00,1000.00,GBP
TF_UCA081_R01_EU,C_UCA081_RES_01,UK081,2026,EU,14500.00,0.00,0.00,GBP
TF_UCA081_R02_INTL,C_UCA081_RES_02,UK081,2026,INTL,19500.00,0.00,1000.00,GBP
TF_UCA081_R02_EU,C_UCA081_RES_02,UK081,2026,EU,14500.00,0.00,0.00,GBP
TF_ABD082_R01_INTL,C_ABD082_RES_01,UK082,2026,INTL,21500.00,8000.00,1000.00,GBP
TF_ABD082_R01_EU,C_ABD082_RES_01,UK082,2026,EU,12500.00,0.00,0.00,GBP
TF_ABD082_R02_INTL,C_ABD082_RES_02,UK082,2026,INTL,19500.00,8000.00,1000.00,GBP
TF_ABD082_R02_EU,C_ABD082_RES_02,UK082,2026,EU,12500.00,0.00,0.00,GBP
TF_ABD082_R03_INTL,C_ABD082_RES_03,UK082,2026,INTL,21500.00,8000.00,1000.00,GBP
TF_ABD082_R03_EU,C_ABD082_RES_03,UK082,2026,EU,12500.00,0.00,0.00,GBP
TF_BAT083_R01_INTL,C_BAT083_RES_01,UK083,2026,INTL,22500.00,5000.00,1000.00,GBP
TF_BAT083_R01_EU,C_BAT083_RES_01,UK083,2026,EU,14500.00,0.00,0.00,GBP
TF_BAT083_R02_INTL,C_BAT083_RES_02,UK083,2026,INTL,25500.00,5000.00,1000.00,GBP
