course_id,university_id,subject_code,title,level,start_year,start_month,duration_years,location,entry_requirements,overview,modules,course_url
"C_CSG020_RES_08","UK020","HEALTH_SCIENCES","MRes Health Management","MRes","2026","September","1 Year","Northampton Square","2.1 Honours degree; Research Proposal; IELTS 7.0","Advanced research into health systems management and leadership.","Health Management Research, Thesis","www.city.ac.uk"
"C_CSG020_RES_09","UK020","LAW","MPhil Law","MRes","2026","September","1 Year","The City Law School","2.1 Honours degree; Research Proposal; IELTS 7.0","Independent legal scholarship in commercial, criminal, or international law leading to an MPhil.","Legal Research Skills, Thesis","www.city.ac.uk"
"C_CSG020_RES_10","UK020","MECHANICAL_ENGINEERING","MPhil Engineering","MRes","2026","September","1 Year","Northampton Square","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Research in aeronautics, robotics, energy systems, and civil engineering leading to an MPhil.","Technical Research Skills, Thesis","www.city.ac.uk"
"C_CSG020_RES_11","UK020","MUSIC","MPhil Music","MRes","2026","September","1 Year","Northampton Square","2.1 Honours degree; Portfolio; IELTS 6.5","Specialized research in musicology, ethnomusicology, or composition leading to an MPhil.","Music Research Methods, Thesis","www.city.ac.uk"
"C_CSG020_RES_12","UK020","COMMUNICATION_STUDIES","MPhil Journalism","MRes","2026","September","1 Year","Northampton Square","2.1 Honours degree; Portfolio; IELTS 7.0","Research into media ethics, digital journalism, and communication history leading to an MPhil.","Journalism Research Methods, Thesis","www.city.ac.uk"
"C_CSG020_RES_13","UK020","ACTUARIAL_SCIENCE","MRes Actuarial Science","MRes","2026","September","1 Year","Bayes Business School","First Class Honours in Math/Stats; IELTS 7.0","Specialist research training in insurance, risk management, and actuarial modelling.","Stochastic Modelling, Research Methods, Thesis","www.bayes.city.ac.uk"
"C_COV021_RES_01","UK021","BUSINESS_MANAGEMENT","MRes Business and Management","MRes","2026","September","1 Year","Main Campus Coventry","2.1 Honours degree; Research Proposal; IELTS 6.5","Specialised training in business research methodologies and independent project work within the Faculty of Business and Law.","Research Design, Quantitative & Qualitative Methods, Thesis","www.coventry.ac.uk"
"C_COV021_RES_02","UK021","PSYCHOLOGY","MRes Psychology","MRes","2026","September","1 Year","Main Campus Coventry","2.1 Honours degree in Psychology; Research Proposal; IELTS 6.5","Advanced research training in cognitive, social, and forensic psychology for those pursuing research careers.","Advanced Psychology Methods, Data Analysis, Thesis","www.coventry.ac.uk"
"C_COV021_RES_03","UK021","ARTS","MRes Arts and Humanities","MRes","2026","September","1 Year","Main Campus Coventry","2.1 Honours degree; Portfolio; IELTS 6.5","A research-led track allowing specialization in digital media, performing arts, or cultural heritage.","Creative Research Methods, Thesis","www.coventry.ac.uk"
"C_COV021_RES_04","UK021","BIOLOGY","MSc by Research (Life Sciences)","MRes","2026","September","1 Year","Main Campus Coventry","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Specialized laboratory research in biomedical science and molecular biology leading to a Master's by Research.","Scientific Research Methods, Thesis","www.coventry.ac.uk"
"C_COV021_RES_05","UK021","MECHANICAL_ENGINEERING","MSc by Research (Engineering)","MRes","2026","September","1 Year","Main Campus Coventry","2.1 Honours degree; Supervisor agreement; IELTS 6.0","Technical research in automotive design, aerospace, or manufacturing systems leading to a Master's by Research.","Technical Research Skills, Thesis","www.coventry.ac.uk"
"C_COV021_RES_06","UK021","COMPUTER_SCIENCE","MSc by Research (Computing)","MRes","2026","September","1 Year","Main Campus Coventry","2.1 Honours degree; Supervisor agreement; IELTS 6.0","Research into AI, cybersecurity, and future transport technologies leading to a Master's by Research.","Technical Writing, Thesis","www.coventry.ac.uk"
"C_COV021_RES_07","UK021","SOCIAL_SCIENCES","MRes Social Science","MRes","2026","September","1 Year","Main Campus Coventry","2.1 Honours degree; Research Proposal; IELTS 6.5","Interdisciplinary research training across sociology, politics, and international relations.","Social Research Design, Qualitative Methods, Thesis","www.coventry.ac.uk"
"C_COV021_RES_08","UK021","HEALTH_SCIENCES","MRes Applied Health Research","MRes","2026","September","1 Year","Main Campus Coventry","2.1 Honours degree; Professional Registration; IELTS 7.0","Research training for healthcare professionals to evaluate clinical practice and health policy.","Epidemiology, Health Research Methods, Thesis","www.coventry.ac.uk"
"C_CRA022_RES_01","UK022","AEROSPACE_ENGINEERING","MSc by Research (Aerospace)","MRes","2026","September","1 Year","Cranfield Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Advanced research in aircraft design, autonomous systems, or propulsion within a world-class aerospace facility.","Technical Research Skills, Thesis","www.cranfield.ac.uk"
"C_CRA022_RES_02","UK022","MECHANICAL_ENGINEERING","MSc by Research (Energy and Sustainability)","MRes","2026","September","1 Year","Cranfield Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Research into renewable energy, carbon capture, or thermal power systems.","Technical Writing, Thesis","www.cranfield.ac.uk"
"C_CRA022_RES_03","UK022","BUSINESS_MANAGEMENT","MRes Management and Business","MRes","2026","September","1 Year","School of Management","First Class Honours; GMAT/GRE; IELTS 7.0","Research-intensive PhD-track foundation focusing on organizational behavior, strategy, or leadership.","Management Research Methods, Advanced Theory, Thesis","www.cranfield.ac.uk"
"C_CRA022_RES_04","UK022","ENVIRONMENTAL_ENGINEERING","MSc by Research (Environment and Agrifood)","MRes","2026","September","1 Year","Cranfield Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Specialist research in soil science, water management, or sustainable food systems.","Experimental Design, Thesis","www.cranfield.ac.uk"
"C_CRA022_RES_05","UK022","TRANSPORT_MANAGEMENT","MSc by Research (Transport Systems)","MRes","2026","September","1 Year","Cranfield Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Specialized research into automotive engineering, future transport, and logistics.","Technical Research Skills, Thesis","www.cranfield.ac.uk"
"C_CRA022_RES_06","UK022","MATERIALS_SCIENCE","MSc by Research (Manufacturing)","MRes","2026","September","1 Year","Cranfield Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Research in advanced materials, robotics, or aerospace manufacturing technologies.","Advanced Materials Analysis, Thesis","www.cranfield.ac.uk"
"C_CRA022_RES_07","UK022","WATER_SCIENCE","MSc by Research (Water)","MRes","2026","September","1 Year","Cranfield Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Research into wastewater treatment, water policy, or desalination.","Analytical Techniques, Thesis","www.cranfield.ac.uk"
"C_CRA022_RES_08","UK022","COMPUTER_SCIENCE","MSc by Research (Digital and Information Systems)","MRes","2026","September","1 Year","Cranfield Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Research in cybersecurity, AI, and digital twin technology.","Technical Writing, Thesis","www.cranfield.ac.uk"
"C_CRA022_RES_09","UK022","LEADERSHIP","MRes Management and Business (Leadership and Management)","MRes","2026","September","1 Year","School of Management","First Class Honours; GMAT/GRE; IELTS 7.0","Specialist research training in leadership theory, executive development, and organizational change.","Leadership Research, Advanced Theory, Thesis","www.cranfield.ac.uk"
"C_DMU023_RES_01","UK023","ARTS","MA by Research (Art, Design and Architecture)","MRes","2026","September","1 Year","Leicester Campus","2.1 Honours degree; Portfolio; Research Proposal; IELTS 6.5","Practice-based research in fine art, fashion, design, or architecture leading to an MA by Research award.","Research Methods for Creative Practice, Thesis","www.dmu.ac.uk"
"C_DMU023_RES_02","UK023","COMPUTER_SCIENCE","MSc by Research (Computing and Informatics)","MRes","2026","September","1 Year","Leicester Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.0","Technical research in AI, cybersecurity, or software engineering within the Faculty of Computing, Engineering and Media.","Technical Research Skills, Thesis","www.dmu.ac.uk"
"C_DMU023_RES_03","UK023","MECHANICAL_ENGINEERING","MSc by Research (Engineering and Sustainable Development)","MRes","2026","September","1 Year","Leicester Campus","2.1 Honours degree in Engineering; IELTS 6.0","Research into renewable energy, mechanical systems, or civil engineering leading to an MSc by Research.","Engineering Research Methods, Thesis","www.dmu.ac.uk"
"C_DMU023_RES_04","UK023","MEDICAL_SCIENCES","MSc by Research (Health and Life Sciences)","MRes","2026","September","1 Year","Leicester Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Specialised research in pharmacy, nursing, or biomedical science within the Faculty of Health and Life Sciences.","Healthcare Research Ethics, Thesis","www.dmu.ac.uk"
"C_DMU023_RES_05","UK023","BUSINESS_MANAGEMENT","MA/MSc by Research (Business and Law)","MRes","2026","September","1 Year","Leicester Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Independent research in management, marketing, or legal studies leading to a Master's by Research.","Business Research Methodologies, Thesis","www.dmu.ac.uk"
"C_DMU023_RES_06","UK023","HEALTH_SOCIAL_CARE","MSc by Research (Applied Health and Social Care)","MRes","2026","September","1 Year","Leicester Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Research training for professionals focusing on health policy, social work, and care evaluation.","Research Methods, Thesis","www.dmu.ac.uk"
"C_EHU024_RES_01","UK024","BIOLOGY","MRes Biology","MRes","2026","September","1 Year","Ormskirk Campus","2.1 Honours degree in Science; IELTS 6.5","Advanced research in genetics, microbiology, or ecology within a dedicated lab environment.","Research Methods in Biology, Thesis","www.edgehill.ac.uk"
"C_EHU024_RES_02","UK024","COMPUTER_SCIENCE","MRes Computer Science","MRes","2026","September","1 Year","Ormskirk Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Technical research training in AI, cybersecurity, or data science.","Technical Research Skills, Thesis","www.edgehill.ac.uk"
"C_EHU024_RES_03","UK024","HISTORY","MRes History","MRes","2026","September","1 Year","Ormskirk Campus","2.1 Honours degree in History; IELTS 7.0","Research-led track focusing on historiography and primary source analysis.","Historiography and Research Methods, Thesis","www.edgehill.ac.uk"
"C_EHU024_RES_04","UK024","ENGLISH_LITERATURE","MRes English Literature","MRes","2026","September","1 Year","Ormskirk Campus","2.1 Honours degree; Research Proposal; IELTS 7.0","Scholarly research into literary theory and specific historical periods.","Literary Research Methods, Thesis","www.edgehill.ac.uk"
"C_EHU024_RES_05","UK024","PSYCHOLOGY","MRes Psychology","MRes","2026","September","1 Year","Ormskirk Campus","2.1 Honours degree in Psychology; IELTS 7.0","Specialised research training in cognitive, social, or developmental psychology.","Advanced Statistics and Research Design, Thesis","www.edgehill.ac.uk"
"C_EHU024_RES_06","UK024","SPORT_SCIENCE","MRes Sport and Exercise Science","MRes","2026","September","1 Year","Ormskirk Campus","2.1 Honours degree; IELTS 6.5","Investigation into physiology, biomechanics, or psychology of sport performance.","Sport Science Research Methods, Thesis","www.edgehill.ac.uk"
"C_EHU024_RES_07","UK024","CREATIVE_WRITING","MRes Creative Writing","MRes","2026","September","1 Year","Ormskirk Campus","2.1 Honours degree; Portfolio; IELTS 7.0","Practice-based research in fiction, poetry, or screenwriting.","Creative Writing Research Practice, Thesis","www.edgehill.ac.uk"
"C_EHU024_RES_08","UK024","GEOGRAPHY","MRes Geography","MRes","2026","September","1 Year","Ormskirk Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Research in physical or human geography and environmental management.","Geographical Research Skills, Thesis","www.edgehill.ac.uk"
"C_EHU024_RES_09","UK024","SOCIAL_SCIENCES","MRes Social Sciences","MRes","2026","September","1 Year","Ormskirk Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Interdisciplinary research training in sociology, politics, or criminology.","Social Research Design, Thesis","www.edgehill.ac.uk"
"C_EHU024_RES_10","UK024","MEDIA","MRes Media","MRes","2026","September","1 Year","Ormskirk Campus","2.1 Honours degree; Portfolio; IELTS 6.5","Research focused on film studies, media industry, and digital communications.","Media Research Methodologies, Thesis","www.edgehill.ac.uk"
"C_ENU025_RES_01","UK025","COMPUTER_SCIENCE","MRes Computing","MRes","2026","October","1 Year","Merchiston Campus","2.1 Honours degree; Research Proposal; IELTS 6.0","Specialised research training in cybersecurity, software engineering, or AI within the School of Computing, Engineering & the Built Environment.","Research Methods, Technical Writing, Thesis","www.napier.ac.uk"
"C_ENU025_RES_02","UK025","BIOLOGY","MRes Applied Sciences","MRes","2026","October","1 Year","Sighthill Campus","2.1 Honours degree in Science; IELTS 6.5","Research projects in microbiology, environmental science, or biomedical science within the School of Applied Sciences.","Laboratory Research Skills, Thesis","www.napier.ac.uk"
"C_ENU025_RES_03","UK025","BUSINESS_MANAGEMENT","MRes Business and Management","MRes","2026","October","1 Year","Craiglockhart Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Independent research in marketing, finance, or HR designed for doctoral preparation.","Business Research Methodologies, Thesis","www.napier.ac.uk"
"C_ENU025_RES_04","UK025","ARTS","MRes Creative Industries","MRes","2026","October","1 Year","Merchiston Campus","2.1 Honours degree; Portfolio; IELTS 6.5","Practice-based research in design, film, or music within the School of Arts & Creative Industries.","Creative Practice Methods, Thesis","www.napier.ac.uk"
"C_ENU025_RES_05","UK025","SPORT_SCIENCE","MRes Sport and Exercise Science","MRes","2026","October","1 Year","Sighthill Campus","2.1 Honours degree; IELTS 6.5","Specialist focus on sports performance, physiology, and biomechanics.","Sport Science Methods, Thesis","www.napier.ac.uk"
"C_ENU025_RES_06","UK025","SOCIAL_SCIENCES","MRes Criminology, Psychology and Sociology","MRes","2026","October","1 Year","Sighthill Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Interdisciplinary research training across the social sciences for research careers.","Social Research Design, Qualitative Methods, Thesis","www.napier.ac.uk"
"C_ENU025_RES_07","UK025","HEALTH_SOCIAL_CARE","MRes Health and Social Care","MRes","2026","October","1 Year","Sighthill Campus","2.1 Honours degree; Research Proposal; IELTS 7.0","Research training for healthcare professionals to evaluate clinical practice and health policy.","Health Research Ethics, Thesis","www.napier.ac.uk"
"C_FAL026_RES_01","UK026","COMPUTER_SCIENCE","MPhil Computing for Games","MRes","2026","September","1 Year","Penryn Campus","2.1 Honours degree in Computing/Math; Portfolio; IELTS 6.5","Specialised research into AI, game engine technology, and immersive systems leading to an MPhil award.","Advanced Programming for Games, Research Methods, Thesis","www.falmouth.ac.uk"
"C_FAL026_RES_02","UK026","DESIGN","MPhil Art, Design and Media","MRes","2026","September","2 Years","Falmouth Campus","2.1 Honours degree; Portfolio; Research Proposal; IELTS 6.5","Independent practice-led research in fine art, photography, or communication design.","Creative Practice Methodologies, Thesis","www.falmouth.ac.uk"
"C_FAL026_RES_03","UK026","GAME_DESIGN","MPhil Games and Digital Games","MRes","2026","September","2 Years","Penryn Campus","2.1 Honours degree; Portfolio; Research Proposal; IELTS 6.5","Independent research into game design, ludology, and digital culture.","Game Design Theory, Research Methods, Thesis","www.falmouth.ac.uk"
"C_FAL026_RES_04","UK026","FASHION","MPhil Sustainable Fashion","MRes","2026","September","2 Years","Penryn Campus","2.1 Honours degree; Portfolio; Research Proposal; IELTS 6.5","Research-led practice focusing on ethical production, circular economy, and material innovation in fashion.","Sustainable Design Methods, Thesis","www.falmouth.ac.uk"
"C_FAL026_RES_05","UK026","FILM_TV","MPhil Film & Television","MRes","2026","September","2 Years","Penryn Campus","2.1 Honours degree; Portfolio; Research Proposal; IELTS 6.5","Independent research into cinematography, documentary practice, or film theory.","Film Research Methodologies, Thesis","www.falmouth.ac.uk"
"C_GCU027_RES_01","UK027","HEALTH_SCIENCES","MRes Health and Social Care Research","MRes","2026","September","1 Year","Glasgow Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Advanced research training in nursing, physiotherapy, or public health within the School of Health and Life Sciences.","Research Methods, Data Analysis, Thesis","www.gcu.ac.uk"
"C_GCU027_RES_02","UK027","BUSINESS_MANAGEMENT","MRes Business and Management Research","MRes","2026","September","1 Year","Glasgow Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Independent research in marketing, finance, or social entrepreneurship at the Glasgow School for Business and Society.","Business Research Methodologies, Thesis","www.gcu.ac.uk"
"C_GCU027_RES_03","UK027","COMPUTER_SCIENCE","MPhil Computing and Creative Technologies","MRes","2026","September","2 Years","Glasgow Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.0","Technical research into cybersecurity, software systems, and data science leading to an MPhil award.","Technical Research Skills, Thesis","www.gcu.ac.uk"
"C_GCU027_RES_04","UK027","CIVIL_ENGINEERING","MPhil Engineering and Built Environment","MRes","2026","September","2 Years","Glasgow Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.0","Research into civil engineering, mechanical systems, or smart cities leading to an MPhil award.","Engineering Research Methods, Thesis","www.gcu.ac.uk"
"C_GCU027_RES_05","UK027","SOCIAL_SCIENCES","MRes Social Sciences","MRes","2026","September","1 Year","Glasgow Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Interdisciplinary research training in sociology, politics, or criminology for doctoral preparation.","Social Research Design, Thesis","www.gcu.ac.uk"
"C_GCU027_RES_06","UK027","BIOLOGY","MRes Applied Sciences","MRes","2026","September","1 Year","Glasgow Campus","2.1 Honours degree in Science; IELTS 6.5","Research specialisms in microbiology, molecular biology, or environmental science.","Scientific Research Methods, Thesis","www.gcu.ac.uk"
"C_GOL028_RES_01","UK028","ANTHROPOLOGY","MRes Anthropology","MRes","2026","September","1 Year","New Cross London","2.1 Honours degree; Research Proposal; IELTS 7.0","Advanced training in ethnographic methods and anthropological theory within a world-leading department.","General Research Skills, Ethnographic Methods, Thesis","www.gold.ac.uk"
"C_GOL028_RES_02","UK028","SOCIOLOGY","MRes Sociology","MRes","2026","September","1 Year","New Cross London","2.1 Honours degree; Research Proposal; IELTS 7.0","Specialised research training in social theory, urban studies, and inequality for doctoral preparation.","Core Qualitative Methods, Quantitative Methods, Thesis","www.gold.ac.uk"
"C_GOL028_RES_03","UK028","PSYCHOLOGY","MRes Research Methods in Psychology","MRes","2026","September","1 Year","New Cross London","2.1 Honours degree in Psychology; IELTS 7.0","Research-intensive track focusing on advanced statistics and experimental design in psychology.","Advanced Quantitative Methods, Lab Rotation, Thesis","www.gold.ac.uk"
"C_GOL028_RES_04","UK028","FINE_ART","MPhil Fine Art","MRes","2026","September","2 Years","New Cross London","2.1 Honours degree; Portfolio; Research Proposal; IELTS 6.5","Independent practice-led research in contemporary art and theory leading to an MPhil award.","Research Methodologies in Art, Thesis","www.gold.ac.uk"
"C_GOL028_RES_05","UK028","DESIGN","MPhil Design","MRes","2026","September","2 Years","New Cross London","2.1 Honours degree; Portfolio; Research Proposal; IELTS 6.5","Critical research into design practice, social design, and technology leading to an MPhil award.","Design Research Methods, Thesis","www.gold.ac.uk"
"C_GOL028_RES_06","UK028","MEDIA_AND_COMMUNICATION","MPhil Media and Communications","MRes","2026","September","2 Years","New Cross London","2.1 Honours degree; Research Proposal; IELTS 7.0","Independent research in media ethics, digital culture, and journalism leading to an MPhil award.","Media Research Methods, Thesis","www.gold.ac.uk"
"C_GOL028_RES_07","UK028","MUSIC","MPhil Music","MRes","2026","September","2 Years","New Cross London","2.1 Honours degree; Portfolio/Audition; IELTS 7.0","Research in ethnomusicology, composition, or performance studies leading to an MPhil award.","Music Research Methodologies, Thesis","www.gold.ac.uk"
"C_GOL028_RES_08","UK028","DRAMA_AND_THEATRE","MPhil Drama","MRes","2026","September","2 Years","New Cross London","2.1 Honours degree; Research Proposal; IELTS 7.0","Advanced research in theatre history, performance theory, and scenography leading to an MPhil award.","Performance Research Skills, Thesis","www.gold.ac.uk"
"C_GOL028_RES_09","UK028","COMPUTER_SCIENCE","MRes Computer Science","MRes","2026","September","1 Year","New Cross London","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Specialist research training in creative computing, AI, and human-computer interaction.","Technical Research Skills, Thesis","www.gold.ac.uk"
"C_GOL028_RES_10","UK028","CULTURAL_STUDIES","MRes Visual Anthropology","MRes","2026","September","1 Year","New Cross London","2.1 Honours degree; Portfolio; IELTS 7.0","Combining anthropological theory with practical filmmaking and photography for research.","Visual Anthropology Methods, Film Project, Thesis","www.gold.ac.uk"
"C_GOL028_RES_11","UK028","CURating","MRes Curatorial/Knowledge","MRes","2026","September","1 Year","New Cross London","2.1 Honours degree; Research Proposal; IELTS 7.0","A research-led program focusing on the intersection of curatorial practice and academic knowledge production.","Curatorial Research, Thesis","www.gold.ac.uk"
"C_GOL028_RES_12","UK028","HUMANITIES","MRes Humanities and Critical Theory","MRes","2026","September","1 Year","New Cross London","2.1 Honours degree; Research Proposal; IELTS 7.0","Advanced research training in continental philosophy, critical theory, and cultural studies.","Critical Theory Methods, Thesis","www.gold.ac.uk"
"C_HAU029_RES_01","UK029","AGRICULTURE","Masters by Research (Agriculture)","MRes","2026","September","1 Year","Shropshire Campus","2.1 Honours degree; Research Proposal; IELTS 6.0","Specialised research in crop science, livestock production, or soil health within a specialist agricultural setting.","Research Methods, Thesis","www.harper-adams.ac.uk"
"C_HAU029_RES_02","UK029","MECHANICAL_ENGINEERING","Masters by Research (Agricultural Engineering)","MRes","2026","September","1 Year","Shropshire Campus","2.1 Honours degree in Engineering; IELTS 6.0","Research into precision farming technology, robotics, and off-road vehicles.","Technical Research Skills, Thesis","www.harper-adams.ac.uk"
"C_HAU029_RES_03","UK029","BUSINESS_MANAGEMENT","Masters by Research (Agri-Business Management)","MRes","2026","September","1 Year","Shropshire Campus","2.1 Honours degree; Research Proposal; IELTS 6.0","Investigation into food supply chains, rural land management, or agri-marketing.","Business Research Methods, Thesis","www.harper-adams.ac.uk"
"C_HAU029_RES_04","UK029","BIOLOGY","Masters by Research (Entomology)","MRes","2026","September","1 Year","Shropshire Campus","2.1 Honours degree in Science; IELTS 6.0","Specialist research in insect ecology, pest management, and biodiversity.","Advanced Entomology, Thesis","www.harper-adams.ac.uk"
"C_HAU029_RES_05","UK029","FOOD_SCIENCE","Masters by Research (Food Science and Consumer Behaviour)","MRes","2026","September","1 Year","Shropshire Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Research into superfoods, product development, and consumer attitude analysis.","Product Development Research, Thesis","www.harper-adams.ac.uk"
"C_HAU029_RES_06","UK029","VETERINARY_SCIENCE","Masters by Research (Advanced Veterinary Nursing)","MRes","2026","September","1 Year","Shropshire Campus","2.1 Honours degree; Professional Registration; IELTS 7.0","Research training for veterinary professionals focusing on clinical practice and animal welfare.","Clinical Research Ethics, Thesis","www.harper-adams.ac.uk"
"C_HAR030_RES_01","UK030","SPORT_SCIENCE","MRes Sport Performance","MRes","2026","September","1 Year","Gloucester Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Research-intensive training in sports coaching, strength & conditioning, or physiology within a world-class sporting environment.","Research Methods, Advanced Statistics, Thesis","www.hartpury.ac.uk"
"C_HAR030_RES_02","UK030","SPORT_SCIENCE","MRes Equestrian Performance","MRes","2026","September","1 Year","Gloucester Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Evidence-based research into rider and horse performance and biomechanics using industry-leading facilities.","Equine Research Methods, Thesis","www.hartpury.ac.uk"
"C_HAR030_RES_03","UK030","ZOOLOGY","MRes Anthrozoology","MRes","2026","September","1 Year","Gloucester Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Multidisciplinary research into the interactions between humans and animals, focusing on welfare and psychology.","Social Research Design, Animal Ethics, Thesis","www.hartpury.ac.uk"
"C_HAR030_RES_04","UK030","ANIMAL_SCIENCE","MRes Animal Science","MRes","2026","September","1 Year","Gloucester Campus","2.1 Honours degree in Science; Research Proposal; IELTS 6.5","Advanced research in animal behavior, nutrition, or welfare science across various species.","Advanced Animal Research, Thesis","www.hartpury.ac.uk"
"C_HWU032_RES_01","UK032","URBAN_PLANNING","MRes Health and Wellbeing in the Built Environment","MRes","2026","September","1 Year","Edinburgh Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Interdisciplinary research exploring the impact of designed environments on human health and urban sustainability.","Environmental Psychology, Research Methods, Thesis","www.hw.ac.uk"
"C_HWU032_RES_02","UK032","SUSTAINABILITY","MRes Water Management","MRes","2026","September","1 Year","Edinburgh Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Specialised research into water conservation, drainage, and sustainable water systems for urban and rural settings.","Water Management Theory, Research Skills, Thesis","www.hw.ac.uk"
"C_HWU032_RES_03","UK032","GEOLOGY","MRes Reservoir Geophysics","MRes","2026","September","1 Year","Edinburgh Campus","2.1 Honours degree in Geophysics/Physics; IELTS 6.5","High-level research in sub-surface imaging and reservoir characterisation for energy and environmental applications.","Advanced Geophysics, Fieldwork, Thesis","www.hw.ac.uk"
"C_HWU032_RES_04","UK032","BIOLOGY","MSc by Research (Life Sciences)","MRes","2026","September","1 Year","Edinburgh Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Research specialisms in brewing and distilling, marine biology, or molecular science leading to an MSc by Research.","Research Methods, Thesis","www.hw.ac.uk"
"C_HWU032_RES_05","UK032","COMPUTER_SCIENCE","MSc by Research (Mathematical and Computer Sciences)","MRes","2026","September","1 Year","Edinburgh Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.0","Technical research in AI, data science, and robotics leading to an MSc by Research.","Technical Writing, Thesis","www.hw.ac.uk"
"C_HWU032_RES_06","UK032","CLIMATE_CHANGE","MRes Climate Change","MRes","2026","September","1 Year","Edinburgh Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Research training focused on climate mitigation, adaptation strategies, and environmental policy.","Climate Dynamics, Research Skills, Thesis","www.hw.ac.uk"
"C_HWU032_RES_07","UK032","URBAN_STUDIES","MRes Urban Real Estate","MRes","2026","September","1 Year","Edinburgh Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Specialist research into property markets, urban economics, and real estate investment.","Real Estate Economics, Thesis","www.hw.ac.uk"
"C_KEE033_RES_01","UK033","MEDICAL_SCIENCES","MRes Health and Care","MRes","2026","September","1 Year","Keele Campus","2.1 Honours degree in health/science; IELTS 7.0","Research-led training providing a foundation for clinical or laboratory-based medical careers.","Research Skills, Lab Rotation, Thesis","www.keele.ac.uk"
"C_KEE033_RES_02","UK033","HUMANITIES","MA by Research Humanities","MRes","2026","September","1 Year","Keele Campus","2.1 Honours degree; Research Proposal; IELTS 6.5","Specialised research track across History, English, Philosophy, or Music.","Humanities Research Methods, Thesis","www.keele.ac.uk"
"C_KEE033_RES_03","UK033","SOCIAL_SCIENCES","MSc Social Research","MRes","2026","September","1 Year","Keele Campus","2.1 Honours degree; IELTS 6.5","ESRC-recognised research training covering sociology, social policy, and education.","Quantitative Methods, Qualitative Research, Thesis","www.keele.ac.uk"
"C_KEE033_RES_04","UK033","NATURAL_SCIENCES","MSc by Research Natural Sciences","MRes","2026","September","1 Year","Keele Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.5","Independent research in biosciences, chemistry, or environmental science.","Research Ethics, Thesis","www.keele.ac.uk"
"C_KEE033_RES_05","UK033","COMPUTER_SCIENCE","MSc by Research Computing and Mathematics","MRes","2026","September","1 Year","Keele Campus","2.1 Honours degree; Supervisor agreement; IELTS 6.0","Technical research projects in AI, data science, or cybersecurity.","Technical Research Skills, Thesis","www.keele.ac.uk"
"C_KEE033_RES_06","UK033","GEOGRAPHY","MA Human Geography and Sustainability Research","MRes","2026","September","1 Year","Keele Campus","2.1 Honours degree; IELTS 6.5","Specialist training in human geography and sustainability research methods.","Advanced Research Methods, Thesis","www.keele.ac.uk"
"C_KEE033_RES_07","UK033","BIOLOGY","MRes Bioscience","MRes","2026","September","1 Year","Keele Campus","2.1 Honours degree; IELTS 6.5","Advanced research training in biological sciences.","Research Methods, Project, Thesis","www.keele.ac.uk"
"C_KEE033_RES_08","UK033","CHEMISTRY","MRes Chemistry","MRes","2026","September","1 Year","Keele Campus","2.1 Honours degree; IELTS 6.5","Specialised laboratory research training in chemical sciences.","Research Methods, Lab Project, Thesis","www.keele.ac.uk"
"C_KCL034_RES_01","UK034","BIOLOGY","Biomedical and Molecular Sciences Research MRes","MRes","2026","September","16 Months","Guy's Campus","2.1 Honours degree in Science; IELTS 7.0","A laboratory-intensive programme providing training for a career in bioscience research.","Advanced Research Skills, Lab Rotations, Thesis","www.kcl.ac.uk"
